"","","","","","","Var1","Var2","Var3","train_QQ_Y"
"1",0.0551156500703655,0.00537281898665242,0.792403298580321,0.463597989410628,0.643950133435428,1,1,1,13.1648975704797
"2",0.323748741184827,0.266111808273708,0.126362699437886,0.621796390730888,0.236847884233575,1,1,1,13.3801963962731
"3",0.655191480205394,0.647000909062335,0.390599285969511,0.59478069076431,0.453267409182154,1,1,1,22.8757236600155
"4",0.447009070116328,0.991525600422174,0.512363237229874,0.0616766040190123,0.676251754919067,1,1,1,20.1257451178739
"5",0.605107684850227,0.908911382955266,0.710788603252731,0.74938024420524,0.887506042383611,1,1,1,29.7418791526346
"6",0.212176354585681,0.30128423362039,0.142859523437219,0.46826733030146,0.739111403162824,1,1,1,11.2458744194475
"7",0.275774258850142,0.949649391443236,0.756135216603288,0.712497379771667,0.628294765689643,1,1,1,26.9405624666833
"8",0.326311397047248,0.488901694344822,0.970911996830255,0.315084781012265,0.479084721636027,1,1,1,21.0120986923459
"9",0.156217859442113,0.676597754082177,0.864778878398938,0.380198412259342,0.807319560224423,1,1,1,20.7779290418257
"10",0.288748678789707,0.206853443976725,0.746605053024832,0.935882997388253,0.474443829861702,1,1,1,21.7809017317952
"11",0.24344136584783,0.159229731217492,0.0680389861436561,0.787054388241377,0.588498475888045,1,1,1,12.5776447145036
"12",0.333965258846292,0.633889911775477,0.818705105243716,0.497034434783272,0.859001108929515,1,1,1,22.8359471064876
"13",0.245511658992618,0.447745916104177,0.0624227164476179,0.0361215468810406,0.0630986739485525,1,1,1,7.91801838425454
"14",0.822470593384933,0.367756199138239,0.0026643408741802,0.42603506417363,0.613277819260256,1,1,1,16.1892619757098
"15",0.701504621843342,0.787195494385669,0.682245917087421,0.992830997819547,0.192865438838489,1,1,1,31.6377703113598
"16",0.0451992730260827,0.531144192568026,0.730875889637973,0.578296708175912,0.547757750654127,1,1,1,18.8551606340799
"17",0.224438735028962,0.956503437554929,0.856965569416061,0.0824783172796015,0.879277173711453,1,1,1,21.2038605927955
"18",0.553489896495594,0.535161127105821,0.986623237865279,0.853737717514159,0.431636786881136,1,1,1,29.2901197898085
"19",0.250578715268057,0.784585256149294,0.046717410281999,0.769443794726394,0.821220167129068,1,1,1,18.5132517642574
"20",0.525874027516693,0.282630733293481,0.23742176997941,0.703334549026331,0.994581521560904,1,1,1,17.4926107981591
"21",0.545507185296155,0.306020796815865,0.520105215475196,0.304995058983332,0.13120729975868,1,1,1,16.7662825657055
"22",0.898824232651386,0.666750888914103,0.0813136376638431,0.677298383809393,0.832065629420104,1,1,1,23.2418714303873
"23",0.684566731905798,0.36247059380752,0.525776656449307,0.43889856960508,0.333042461236473,1,1,1,20.117125517677
"24",0.147171872701729,0.0839741940540262,0.465539111583494,0.916714385116938,0.0740010429383256,1,1,1,16.1339956345619
"25",0.671929429566953,0.578688276691828,0.251879269252531,0.666845443120692,0.936903686599107,1,1,1,21.69342418632
"26",0.161426805700175,0.525326950097224,0.0581387594237458,0.817818883183645,0.118096824322129,1,1,1,15.6271139840479
"27",0.977015342602972,0.0918419480719604,0.918323655556887,0.528275674446486,0.120483258492313,1,1,1,25.1545662067831
"28",0.353622556108749,0.611159274994861,0.474593501222553,0.472642805855721,0.167402664115652,1,1,1,19.1201813818188
"29",0.495131537364796,0.435804645806784,0.992388427578844,0.476488906000741,0.897454409028869,1,1,1,23.9981351675116
"30",0.905250405146508,0.552288745230762,0.182314422690542,0.233798082170542,0.397593782355543,1,1,1,18.7365165523835
"31",0.230832282636547,0.493753538908204,0.0992676238843705,0.566784927429399,0.416600060914643,1,1,1,13.9063837285852
"32",0.305085652314592,0.0764293665427249,0.700834455196746,0.227608575550839,0.298168420761358,1,1,1,13.099580496049
"33",0.0340768297808245,0.746141851220746,0.60451530257822,0.706410520722857,0.995059271210339,1,1,1,20.9114450430265
"34",0.116024453815771,0.506951269076671,0.929277948031668,0.973397447805619,0.60331527377246,1,1,1,25.2565111872973
"35",0.869964578424115,0.624918849362293,0.742877115177689,0.387874885102501,0.690763915926218,1,1,1,26.256354280666
"36",0.796163976612734,0.0966506831615698,0.626466602244182,0.423162337794201,0.708740743685048,1,1,1,19.4244359981269
"37",0.314064387638355,0.884241355995182,0.485107945067575,0.638625264549628,0.9707058933191,1,1,1,23.2203895325074
"38",0.0446017929213122,0.926174735461827,0.895504308356904,0.663963926120196,0.952444582605967,1,1,1,25.3024476286024
"39",0.849319550220389,0.512720814316999,0.648039647798287,0.431147350092651,0.765743138387334,1,1,1,24.4122736242833
"40",0.686363820178667,0.0269332980178297,0.162355061863782,0.313815064091468,0.393530066127423,1,1,1,11.8946724415175
"41",0.197444835157366,0.116657623528736,0.435230520792538,0.83593652027892,0.0030315229028929,1,1,1,15.8526949975756
"42",0.370647761197761,0.242294594105333,0.977772834984353,0.959771592234029,0.517103816060116,1,1,1,25.5048678252147
"43",0.575855317340465,0.352179568866268,0.624850206195843,0.555218529873528,0.52228415644262,1,1,1,21.081036222761
"44",0.777949963399442,0.974804295500508,0.981012087271083,0.925716778974747,0.21589016752434,1,1,1,36.5948312514578
"45",0.505953455135459,0.934154593435815,0.922500039445003,0.58933276982978,0.753274684454082,1,1,1,29.5194085784606
"46",0.755929076366592,0.423041075316723,0.878662333920365,0.488554000084987,0.324577852933435,1,1,1,25.4618648568867
"47",0.204184604494367,0.826326455805684,0.495012714386685,0.0057862228131853,0.868759580840124,1,1,1,15.3130999749992
