"","","","","","Var1","Var2","Var3","train_QQ_Y"
"1",0.293692134972662,0.889095135964453,0.351178558589891,0.396481795469299,1,1,1,130.841330877282
"2",0.722220143768936,0.770357739413157,0.0685901754535735,0.046778927790001,1,1,1,124.214112527026
"3",0.869570351578295,0.407618140662089,0.804543518042192,0.974726300965995,1,1,1,47.0191469569193
"4",0.433936739200726,0.0172858114819974,0.417902377294377,0.729851800017059,1,1,1,17.730621193006
"5",0.0463190660346299,0.358689909195527,0.734079287387431,0.525168257625774,1,1,1,43.1595696166489
"6",0.670143936667591,0.323616756638512,0.181137140840292,0.554053787328303,2,1,1,51.6653494178831
"7",0.522416746942326,0.708299020538107,0.537733339332044,0.0969607724342495,2,1,1,95.2987071050052
"8",0.356908201565966,0.14229067270644,0.20137325967662,0.636742035811767,2,1,1,31.1580747006119
"9",0.857085336558521,0.923318470967934,0.726364883640781,0.259772131033242,2,1,1,123.012235199812
"10",0.0297219778876752,0.467378961341456,0.801753130042925,0.913463391456753,2,1,1,55.5025461736038
"11",0.321332756010816,0.448978198785335,0.514573814487085,0.0383616843726486,3,1,1,61.6125358995293
"12",0.890694448677823,0.988912979047745,0.0769478695467114,0.212991873826832,3,1,1,182.741476294351
"13",0.563392869569361,0.336837896006182,0.613014023564756,0.636139219626784,3,1,1,46.1820303604817
"14",0.0928661576472223,0.780971979303285,0.909268225543201,0.476024767477065,3,1,1,96.995742995733
"15",0.69772489327006,0.177948035858572,0.244049290241674,0.891007129661739,3,1,1,35.3121683343606
"16",0.938329235604033,0.57291484195739,0.116274683875963,0.336018020659685,4,1,1,96.8439230413165
"17",0.136085472721606,0.0154371530748904,0.62209761836566,0.469821861758828,4,1,1,18.0983081163506
"18",0.770478128409013,0.911601717211306,0.266839753417298,0.614623942691833,4,1,1,156.304228286446
"19",0.417649768805131,0.292632042150944,0.510335221188143,0.0665238883346319,4,1,1,44.6329759610308
"20",0.290231797099113,0.751061978330836,0.945598020032048,0.906891650659963,4,1,1,94.7177287299349
"21",0.904488197108731,0.942686354322359,0.219833844481036,0.288689667358994,5,1,1,172.180298775755
"22",0.469004840636626,0.127780308714136,0.914889174420387,0.088281066250056,5,1,1,24.9674153063841
"23",0.697616941668093,0.312250141240656,0.769134039804339,0.692895596567541,5,1,1,43.9874170056681
"24",0.328324581356719,0.596859935903922,0.196922169113532,0.480788278207183,5,1,1,100.883555202756
"25",0.141894314717501,0.781574239348993,0.590926965838298,0.986304081836715,5,1,1,116.835629925656
"26",0.674634940177202,0.360485176322982,0.40825062035583,0.731598923401907,6,1,1,58.6282319957525
"27",0.999932132661343,0.476690015150234,0.784019081061706,0.269045299384743,6,1,1,65.2837125303274
"28",0.402941640047356,0.840673703840002,0.0733426174614578,0.899750814260915,6,1,1,164.867033962754
"29",0.17011179276742,0.660334382671863,0.387045538704842,0.0263160451315343,6,1,1,107.198043795283
"30",0.23139837323688,0.0462361099664122,0.800480660470203,0.560114368097857,6,1,1,20.339227823147
"31",0.548085812106729,0.706479415390641,0.339400728512555,0.0700966142583638,7,1,1,122.019536348577
"32",0.621266082115471,0.138057838799432,0.846264920989051,0.281338595785201,7,1,1,28.1715010040604
