"","","","","","Var1","Var2","Var3","train_QQ_Y"
"1",0.678209386905655,0.117536171758547,0.690574942016974,0.121850045397878,1,1,1,22.6945008284348
"2",0.196996179223061,0.592582669341937,0.838520293030888,0.356819104263559,1,1,1,67.2197327396041
"3",0.310353146586567,0.246418071910739,0.444894376629964,0.52038261545822,1,1,1,36.477794942724
"4",0.849892972782254,0.833812785055488,0.0489437091629952,0.955216997349635,1,1,1,138.594337203227
"5",0.430720396339893,0.623848608369008,0.245882480219007,0.686163502791896,1,1,1,89.8623091345727
"6",0.356927471514791,0.100647999020293,0.958107528137043,0.151058248849586,2,1,1,20.2807929758298
"7",0.475471873441711,0.650339820096269,0.130726322578266,0.828671972220764,2,1,1,103.031184823493
"8",0.906379596190527,0.479162506712601,0.47472969009541,0.325386808905751,2,1,1,64.3058869340696
"9",0.707312245760113,0.93355088303797,0.675609483430162,0.6681862374302,2,1,1,127.29141152853
"10",0.144586315052584,0.222336774040014,0.38269787626341,0.510091678006575,2,1,1,36.3985003221816
"11",0.839618568914011,0.877590792905539,0.734231317648664,0.883856867626309,3,1,1,119.37086120343
"12",0.516989750042558,0.71076218127273,0.818606607988477,0.0209861882496625,3,1,1,89.3490713572649
"13",0.791476978547871,0.573322882503271,0.160537936165929,0.358019433123991,3,1,1,91.6822032041586
"14",0.120557113410905,0.359147358918563,0.346471391059458,0.449519298085943,3,1,1,54.1783059696412
"15",0.303801837284118,0.0138247636612505,0.569976583216339,0.733941086707637,3,1,1,17.7211212490993
"16",0.979116779798642,0.744487897446379,0.755919011076912,0.98269138308242,4,1,1,100.16965915845
"17",0.775503656035289,0.448009282164276,0.183774115983397,0.39773050067015,4,1,1,73.3476473155242
"18",0.289426186122,0.941836572438479,0.832006966462359,0.57286492716521,4,1,1,130.630360468783
"19",0.528178673796356,0.33845946053043,0.574965787632391,0.74965005889535,4,1,1,48.7239130115798
"20",0.0779413653537631,0.0256390260066837,0.365457973117009,0.114712429279462,4,1,1,20.8564994305344
"21",0.572024451848119,0.187542082136497,0.769911889219657,0.571250779135153,5,1,1,31.5185285497939
"22",0.747565600415692,0.621844661282375,0.399593504099175,0.961540125217289,5,1,1,96.7110147941249
"23",0.225876389909536,0.482957093464211,0.161049022618681,0.321283061336726,5,1,1,82.389281623559
"24",0.0539270885288715,0.903442383464426,0.517081328155473,0.684887330373749,5,1,1,144.031802038035
"25",0.9923934772145,0.257374705467373,0.936874116025865,0.0148496014066041,5,1,1,36.0445463290171
"26",0.0361479605082422,0.0925625075120479,0.73860634197481,0.298064546938986,6,1,1,24.468825174721
"27",0.234938789717853,0.437702495791018,0.537648086668923,0.896763215959072,6,1,1,66.0692723029214
"28",0.836233350308612,0.929022955615073,0.39952351860702,0.717199876019731,6,1,1,161.802178539626
"29",0.726353714847937,0.789778152247891,0.158087914250791,0.594486071635038,6,1,1,146.564035969092
"30",0.480100972391665,0.367472150176764,0.801284538721666,0.0812680451665074,6,1,1,51.193751775404
"31",0.570648987032473,0.392626731377095,0.158276231586933,0.0205614179372787,7,1,1,72.5391085904823
"32",0.0128947937861085,0.00392776518128812,0.635658727027476,0.774455539882183,7,1,1,18.9871334579979
"33",0.962836918700486,0.560357967438176,0.832271407637745,0.322968600038439,7,1,1,78.0470261871746
"34",0.776583123765886,0.860538916382939,0.286059445561841,0.519320380501449,7,1,1,158.841704936433
"35",0.27228147983551,0.702299368614331,0.447489115595818,0.947834378900006,7,1,1,116.103555501518
"36",0.424526734882966,0.338890586560592,0.0606199166737497,0.0696852296125144,8,1,1,69.2203279435053
"37",0.088701268658042,0.168073276849464,0.841055054729804,0.463934054831043,8,1,1,31.905925963536
"38",0.725020691799,0.473540394613519,0.606693805288523,0.794860309548676,8,1,1,73.7743787585106
"39",0.243544067069888,0.934302504267544,0.572123503079638,0.948239221796393,8,1,1,161.967491474497
"40",0.808777655521408,0.71295179631561,0.399783861450851,0.218345997808501,8,1,1,124.055265267052
"41",0.995092499954626,0.442769068945199,0.944295780221,0.486017935397103,9,1,1,63.103707278061
"42",0.577060193754733,0.10897136637941,0.519509753864259,0.00940962051972747,9,1,1,30.7860018696087
"43",0.752308345213532,0.762520693149418,0.617856275942177,0.356364576797932,9,1,1,126.989877310233
"44",0.019170102942735,0.236794031597674,0.306130715459585,0.845850910479203,9,1,1,49.242076529274
"45",0.316981271840632,0.94900951385498,0.106170417647809,0.78221452026628,9,1,1,207.68218012799
"46",0.598704249458388,0.599764418322593,0.578045095410198,0.164277902198955,10,1,1,100.761037397835
"47",0.371054474124685,0.236779271112755,0.939270188100636,0.850472740922123,10,1,1,39.7783741882115
"48",0.624087746627629,0.770303651643917,0.0512884170748293,0.323366428026929,10,1,1,168.646430291336
"49",0.858773173531517,0.865160322235897,0.721815891796723,0.473256146302447,10,1,1,146.972504929071
"50",0.182619871152565,0.00543287708424032,0.321442169835791,0.70414290917106,10,1,1,23.710122287356
"51",0.245074986154214,0.140030559524894,0.77726889224723,0.920102631486952,1,2,1,23.6170292814572
"52",0.588129334058613,0.519969229213893,0.240036290790886,0.269564243685454,1,2,1,74.0346772112205
"53",0.886287965392694,0.315353926131502,0.418957830686122,0.495878037111834,1,2,1,43.9310042389756
"54",0.00359930088743567,0.827208474744111,0.0604561660904437,0.00535121504217386,1,2,1,135.35273890646
"55",0.7187587718945,0.730875337030739,0.939064612844959,0.681287946971133,1,2,1,82.2443236349301
"56",0.377144136559218,0.120786673715338,0.0514433970209211,0.00671929167583585,2,2,1,31.180259228268
"57",0.532944458955899,0.882252029562369,0.72057642666623,0.500831810338423,2,2,1,116.061172709825
"58",0.86467535700649,0.566211105976254,0.894041945412755,0.347837593453005,2,2,1,65.091852781213
"59",0.657827259879559,0.721515916660428,0.280620706127957,0.618666500458494,2,2,1,108.216725993004
"60",0.043137520737946,0.396964182518423,0.539669650048017,0.891355863865465,2,2,1,52.5901736128978
"61",0.830964992148802,0.805923521379009,0.328519137250259,0.22335161222145,3,2,1,125.275322619589
"62",0.15057549807243,0.0204045122489333,0.989292142307386,0.0845217341091484,3,2,1,15.6171518921246
"63",0.396758873434737,0.527855889312923,0.652266873745248,0.737992113362998,3,2,1,68.5021395811507
"64",0.643764357455075,0.751331729674712,0.566522611351684,0.975401381030679,3,2,1,104.78681116623
"65",0.578596812207252,0.293596442928538,0.127835416933522,0.429077885765582,3,2,1,50.9180799462527
"66",0.581139303231612,0.671260178415105,0.809860004484653,0.464450979419053,4,2,1,86.8160835601291
"67",0.680068536987528,0.0800524019636214,0.515002420870587,0.194447105797008,4,2,1,23.8706925809271
"68",0.948252776637673,0.248744214698672,0.0839650222565979,0.657575630536303,4,2,1,47.9586148853976
"69",0.117729842383415,0.812817970570177,0.697218796703964,0.84986180816777,4,2,1,113.593593821551
"70",0.365345868188888,0.567119339480996,0.39754441389814,0.383710969798267,4,2,1,84.4433250698175
"71",0.202783580636606,0.0977599834091961,0.556998645421118,0.0571764712687582,5,2,1,25.7834287803276
"72",0.401836069114506,0.540793621214107,0.708690087497234,0.786610443145037,5,2,1,73.6753723560055
"73",0.0214675209950656,0.211272874986753,0.16099958573468,0.208002233831212,5,2,1,43.1517915799655
"74",0.803044112259522,0.91798009229824,0.327067449176684,0.933243551896885,5,2,1,158.625143106819
"75",0.779812932480127,0.611291656130925,0.846675026509911,0.495420161494985,5,2,1,79.8458210257053
"76",0.900836431561038,0.560075980750844,0.754036484658718,0.51254981723614,6,2,1,77.6179524647914
"77",0.577462369250134,0.949400935508311,0.146920109633356,0.973226473899558,6,2,1,185.463168275937
"78",0.6253503119573,0.362066972628236,0.990742791350931,0.0276986681856215,6,2,1,47.2944664070339
"79",0.08230587891303,0.670541604608297,0.339175698161125,0.722303449176252,6,2,1,111.292938633975
"80",0.37316447799094,0.147093107970431,0.540300688007846,0.349767938023433,6,2,1,31.4272696563972
"81",0.827021323144436,0.19996488164179,0.528524239175022,0.420586163643748,7,2,1,38.1229526486641
"82",0.772860085777938,0.279356876574457,0.220916012162343,0.00615743855014443,7,2,1,53.7007653549338
"83",0.167629559710622,0.440092366095632,0.758389704069123,0.891553865652531,7,2,1,63.0005770859748
"84",0.511299985321239,0.88128115516156,0.917420306196436,0.371598145179451,7,2,1,128.011379579256
"85",0.212096051126719,0.642334593972191,0.0428210400510579,0.654047957016155,7,2,1,125.181958073626
"86",0.713743117498234,0.138977760961279,0.366591885732487,0.0864872341509908,8,2,1,34.9899445377253
"87",0.0995768737979233,0.37281594495289,0.70763781988062,0.949083513393998,8,2,1,57.0699056035461
"88",0.432704884232953,0.402021250734106,0.17155498676002,0.371598257683218,8,2,1,75.8504650311652
"89",0.275865195086226,0.924901166185737,0.50604808642529,0.62468469273299,8,2,1,163.449668456958
