"","","Var1","Var2","Var3","Var4","Var5","Var6","train_QQ_Y"
"1",0.0391320858616382,1,1,1,1,1,1,-1.83154157286382
"2",0.257044415920973,1,1,1,1,1,1,-1.75233794236664
"3",0.570793875679374,1,1,1,1,1,1,-1.44588064850661
"4",0.805103560118005,1,1,1,1,1,1,-1.07212184051595
"5",0.624991089431569,1,1,1,1,1,1,-1.32090027327727
"6",0.699609875166789,2,1,1,1,1,1,-1.35045089117204
"7",0.331081438902766,2,1,1,1,1,1,-1.71922670539032
"8",0.44379283436574,2,1,1,1,1,1,-1.56642546726529
"9",0.185688057541847,2,1,1,1,1,1,-1.78499701111014
"10",0.999326204834506,2,1,1,1,1,1,-0.900042347069424
"11",0.552491809055209,3,1,1,1,1,1,-1.60894170297792
"12",0.991130201611668,3,1,1,1,1,1,-1.0995509193071
"13",0.69794188728556,3,1,1,1,1,1,-1.27623921224081
"14",0.0525223525706679,3,1,1,1,1,1,-1.8321191820519
"15",0.203688699379563,3,1,1,1,1,1,-1.80216938634628
"16",0.0227690770756453,1,2,1,1,1,1,-1.85130096217708
"17",0.403798312461004,1,2,1,1,1,1,-1.76847076106017
"18",0.612118490692228,1,2,1,1,1,1,-1.20211546119087
"19",0.912272787559777,1,2,1,1,1,1,-1.2446797957264
"20",0.356578561244532,1,2,1,1,1,1,-1.83836374375312
"21",0.972443115524948,2,2,1,1,1,1,-0.967434086141992
"22",0.585018967837095,2,2,1,1,1,1,-1.27918440504808
"23",0.722967226104811,2,2,1,1,1,1,-1.33799732375928
"24",0.0883123871404678,2,2,1,1,1,1,-1.77764105042991
"25",0.392901202803478,2,2,1,1,1,1,-1.68227318390665
"26",0.18600325002335,3,2,1,1,1,1,-1.83956147021241
"27",0.338685816666111,3,2,1,1,1,1,-1.6939853733728
"28",0.816662213299423,3,2,1,1,1,1,-1.16105413158092
"29",0.652651669317856,3,2,1,1,1,1,-1.32102992171553
"30",0.489595932140946,3,2,1,1,1,1,-1.50717096904454
"31",0.110684281727299,1,3,1,1,1,1,-1.74037275599388
"32",0.941729752765968,1,3,1,1,1,1,-1.06429034530267
"33",0.341732135228813,1,3,1,1,1,1,-1.83722742644915
"34",0.763821263238788,1,3,1,1,1,1,-1.22907156202552
"35",0.505012685945258,1,3,1,1,1,1,-1.39057455813188
"36",0.610928091360256,2,3,1,1,1,1,-1.3885622688675
"37",0.0540636289399117,2,3,1,1,1,1,-1.79306318867948
"38",0.863714275090024,2,3,1,1,1,1,-1.06622883653229
"39",0.411904959985986,2,3,1,1,1,1,-1.52477203612045
"40",0.326821877388284,2,3,1,1,1,1,-1.82134432123173
"41",0.958283959142864,3,3,1,1,1,1,-1.06006648291406
"42",0.0512849280610681,3,3,1,1,1,1,-1.80732252068573
"43",0.567985293222591,3,3,1,1,1,1,-1.47143863328891
"44",0.627528362954035,3,3,1,1,1,1,-1.50517372268712
"45",0.315737025951967,3,3,1,1,1,1,-1.75675451535422
"46",0.829929914418608,1,1,2,1,1,1,-0.963758773280297
"47",0.7786407481879,1,1,2,1,1,1,-0.94875859999974
"48",0.020266907196492,1,1,2,1,1,1,-1.74540019661734
"49",0.377273298660293,1,1,2,1,1,1,-1.88629820363152
