"","","Var1","Var2","Var3","Var4","Var5","Var6","train_QQ_Y"
"1",0.978337864670902,1,1,1,1,1,1,-1.0993107347777
"2",0.76249366234988,1,1,1,1,1,1,-1.09706425701601
"3",0.585975412651896,1,1,1,1,1,1,-1.41050341652645
"4",0.102566525060683,1,1,1,1,1,1,-1.75832919573148
"5",0.237430944480002,1,1,1,1,1,1,-1.7458553572032
"6",0.448077934188768,2,1,1,1,1,1,-1.56072719901407
"7",0.7741066923365,2,1,1,1,1,1,-1.23651875453085
"8",0.311471352120861,2,1,1,1,1,1,-1.73968847544548
"9",0.930837367521599,2,1,1,1,1,1,-0.943947779144675
"10",0.0915001101791859,2,1,1,1,1,1,-1.79169655342086
"11",0.0392140777315944,3,1,1,1,1,1,-1.84304201822981
"12",0.554283044254407,3,1,1,1,1,1,-1.60821729748415
"13",0.962048016814515,3,1,1,1,1,1,-1.08569136694663
"14",0.632755526807159,3,1,1,1,1,1,-1.4857164038832
"15",0.27334177242592,3,1,1,1,1,1,-1.71374381764499
"16",0.394380481494591,1,2,1,1,1,1,-1.78656837942474
"17",0.627232463890687,1,2,1,1,1,1,-1.17963425616291
"18",0.0987515063025057,1,2,1,1,1,1,-1.74691295837101
"19",0.504033111128956,1,2,1,1,1,1,-1.48710069895723
"20",0.931585757946596,1,2,1,1,1,1,-1.22410280140145
"21",0.027130277780816,2,2,1,1,1,1,-1.84518899294604
"22",0.350864187721163,2,2,1,1,1,1,-1.77443851103713
"23",0.72513948045671,2,2,1,1,1,1,-1.3392852340361
"24",0.548779700323939,2,2,1,1,1,1,-1.3118957376665
"25",0.832738054636866,2,2,1,1,1,1,-1.30413446625575
"26",0.982252006884664,3,2,1,1,1,1,-1.13600539788078
"27",0.469036641577259,3,2,1,1,1,1,-1.52215656135728
"28",0.186955843260512,3,2,1,1,1,1,-1.83975980256292
"29",0.35461351852864,3,2,1,1,1,1,-1.6664779468571
"30",0.764492192165926,3,2,1,1,1,1,-1.16877420419006
"31",0.156374559598044,1,3,1,1,1,1,-1.7706526008736
"32",0.906956364912912,1,3,1,1,1,1,-1.05759257906013
"33",0.6412752462551,1,3,1,1,1,1,-1.32196175090991
"34",0.291304955212399,1,3,1,1,1,1,-1.90002072725503
"35",0.596210328210145,1,3,1,1,1,1,-1.31908921759739
"36",0.713398538623005,2,3,1,1,1,1,-1.47400245403504
"37",0.986294622626156,2,3,1,1,1,1,-0.893822373876745
"38",0.245596930012107,2,3,1,1,1,1,-1.91990497347337
"39",0.558125034533441,2,3,1,1,1,1,-1.30625019094395
"40",0.0630049899220467,2,3,1,1,1,1,-1.78314943573165
"41",0.38188613364473,3,3,1,1,1,1,-1.5502053767862
"42",0.50297874705866,3,3,1,1,1,1,-1.40180799623507
"43",0.804639346757904,3,3,1,1,1,1,-1.08834505148427
"44",0.120555620733649,3,3,1,1,1,1,-1.81634260896321
"45",0.78972042389214,3,3,1,1,1,1,-1.12765743818993
"46",0.74818790461868,1,1,2,1,1,1,-0.969010631467794
"47",0.0315786360763013,1,1,2,1,1,1,-1.71856458904501
"48",0.861957717500627,1,1,2,1,1,1,-0.998579874128417
"49",0.491118642687798,1,1,2,1,1,1,-1.72490253833471
"50",0.34143719621934,1,1,2,1,1,1,-1.8732403155978
"51",0.965855560312048,2,1,2,1,1,1,-0.789018321819694
"52",0.169663918018341,2,1,2,1,1,1,-1.73686710421906
"53",0.759602355398238,2,1,2,1,1,1,-1.2853195727084
"54",0.292237362312153,2,1,2,1,1,1,-1.80470437948531
"55",0.425600454770029,2,1,2,1,1,1,-1.60843877842726
"56",0.102485182695091,3,1,2,1,1,1,-1.74080804410737
"57",0.873708385555074,3,1,2,1,1,1,-0.860328198698938
"58",0.586114475456998,3,1,2,1,1,1,-1.74681332833665
"59",0.243407036364079,3,1,2,1,1,1,-1.7619460321645
"60",0.674422892229632,3,1,2,1,1,1,-1.38917853153389
"61",0.770897038187832,1,2,2,1,1,1,-1.17000722342387
"62",0.884184451494366,1,2,2,1,1,1,-1.40670958210087
"63",0.492930291593075,1,2,2,1,1,1,-1.53813068804878
"64",0.0289526189211756,1,2,2,1,1,1,-1.70727610564918
"65",0.328658513026312,1,2,2,1,1,1,-2.03818252156511
"66",0.575297656143084,2,2,2,1,1,1,-1.14550934998606
"67",0.284954449255019,2,2,2,1,1,1,-1.98111193384645
"68",0.708280051359907,2,2,2,1,1,1,-1.36474208552735
"69",0.0842047224286944,2,2,2,1,1,1,-1.64340817036293
"70",0.813283647736534,2,2,2,1,1,1,-1.46954535045899
"71",0.265200811438262,3,2,2,1,1,1,-1.87673237708425
"72",0.546118601085618,3,2,2,1,1,1,-1.47689463513926
"73",0.0278414953965694,3,2,2,1,1,1,-1.72242714654881
"74",0.928828896954656,3,2,2,1,1,1,-1.31463792319945
"75",0.758870914625004,3,2,2,1,1,1,-1.1036848660613
"76",0.872327561071143,1,3,2,1,1,1,-1.01813019732143
"77",0.515250127436593,1,3,2,1,1,1,-1.26181388695117
"78",0.110889970045537,1,3,2,1,1,1,-1.59166825089707
"79",0.359312208322808,1,3,2,1,1,1,-1.95402101571413
"80",0.619465812761337,1,3,2,1,1,1,-1.26020497381498
"81",0.675398512464017,2,3,2,1,1,1,-1.62821873748569
"82",0.936967972712591,2,3,2,1,1,1,-0.755342626623015
"83",0.590469155879691,2,3,2,1,1,1,-1.29561305075076
"84",0.153070582309738,2,3,2,1,1,1,-1.78158608614894
"85",0.200856215693057,2,3,2,1,1,1,-1.96489245080364
"86",0.69782891892828,3,3,2,1,1,1,-1.50887411941275
"87",0.327782185608521,3,3,2,1,1,1,-1.76893731677092
"88",0.458412596909329,3,3,2,1,1,1,-1.26121063252012
"89",0.180534490291029,3,3,2,1,1,1,-1.94998471701823
"90",0.945975684188306,3,3,2,1,1,1,-1.0361566571206
"91",0.220077857840806,1,1,3,1,1,1,-1.66185523271515
"92",0.161600921489298,1,1,3,1,1,1,-1.52442331393639
"93",0.912015589140356,1,1,3,1,1,1,-1.06939259266107
"94",0.729548855498433,1,1,3,1,1,1,-0.854043750432446
"95",0.534294398874044,1,1,3,1,1,1,-1.65488554398708
"96",0.223345540836453,2,1,3,1,1,1,-1.80177746537114
"97",0.726344947237521,2,1,3,1,1,1,-1.40051873659721
"98",0.854613413708284,2,1,3,1,1,1,-0.927417726876549
"99",0.459422427276149,2,1,3,1,1,1,-1.55706910418126
"100",0.0318377880379558,2,1,3,1,1,1,-1.60317946874067
"101",0.170489173335955,3,1,3,1,1,1,-1.79804607296564
"102",0.924729809770361,3,1,3,1,1,1,-0.993483177368023
"103",0.435797044401988,3,1,3,1,1,1,-1.55712720214378
