"","","Var1","Var2","Var3","Var4","Var5","Var6","train_QQ_Y"
"1",0.420722105680034,1,1,1,1,1,1,-1.72059596249393
"2",0.0516331729944795,1,1,1,1,1,1,-1.81321041601186
"3",0.213075417047366,1,1,1,1,1,1,-1.73869650442491
"4",0.767701059393585,1,1,1,1,1,1,-1.09284102727287
"5",0.953308385005221,1,1,1,1,1,1,-1.09456510288754
"6",0.865463116113096,2,1,1,1,1,1,-1.05104256868383
"7",0.696966518787667,2,1,1,1,1,1,-1.3534659401685
"8",0.529912807699293,2,1,1,1,1,1,-1.47312152720332
"9",0.248851198330522,2,1,1,1,1,1,-1.77966626430337
"10",0.011248089838773,2,1,1,1,1,1,-1.87916797643199
"11",0.177055951068178,3,1,1,1,1,1,-1.81699848308639
"12",0.767084858892485,3,1,1,1,1,1,-1.06485328586589
"13",0.51881556995213,3,1,1,1,1,1,-1.60874321849469
"14",0.228974080830812,3,1,1,1,1,1,-1.77759891628641
"15",0.836096362536773,3,1,1,1,1,1,-0.979585952125146
"16",0.00147437578998506,1,2,1,1,1,1,-1.89668262926648
"17",0.402251070877537,1,2,1,1,1,1,-1.77157905760552
"18",0.754319156054407,1,2,1,1,1,1,-1.18333132182036
"19",0.35806303974241,1,2,1,1,1,1,-1.83697668241242
"20",0.935722617665306,1,2,1,1,1,1,-1.21875431200072
"21",0.509509034687653,2,2,1,1,1,1,-1.37928306919388
"22",0.819115832913667,2,2,1,1,1,1,-1.32181706937195
"23",0.309963717497885,2,2,1,1,1,1,-1.83138581579302
"24",0.121974517265335,2,2,1,1,1,1,-1.77429672966076
"25",0.7698010887485,2,2,1,1,1,1,-1.35174589201135
"26",0.387775122467428,3,2,1,1,1,1,-1.61277711506602
"27",0.801055841194466,3,2,1,1,1,1,-1.15880464302236
"28",0.0754332640208304,3,2,1,1,1,1,-1.80570751663921
"29",0.522761538717896,3,2,1,1,1,1,-1.48402073663965
"30",0.75573113579303,3,2,1,1,1,1,-1.17468316351821
"31",0.147029109532014,1,3,1,1,1,1,-1.76063608328764
"32",0.776116915792227,1,3,1,1,1,1,-1.20917529236473
