"","","Var1","Var2","Var3","Var4","Var5","Var6","train_QQ_Y"
"1",0.179452061839402,1,1,1,1,1,1,-1.7332938777944
"2",0.50477711991407,1,1,1,1,1,1,-1.59062073386123
"3",0.880707281827927,1,1,1,1,1,1,-1.07227597859246
"4",0.77736759185791,1,1,1,1,1,1,-1.0858893867243
"5",0.325417054677382,1,1,1,1,1,1,-1.76685075111936
"6",0.857735365256667,2,1,1,1,1,1,-1.06642320790638
"7",0.574880779627711,2,1,1,1,1,1,-1.44233307904935
"8",0.177060874691233,2,1,1,1,1,1,-1.78427233033612
"9",0.749055651854724,2,1,1,1,1,1,-1.28085876536997
"10",0.324116327427328,2,1,1,1,1,1,-1.72688103061248
"11",0.756710281735286,3,1,1,1,1,1,-1.09049374071057
"12",0.468049891199917,3,1,1,1,1,1,-1.57934384259296
"13",0.895874453289434,3,1,1,1,1,1,-1.01452426386964
"14",0.104507739795372,3,1,1,1,1,1,-1.81924196450328
"15",0.251916747307405,3,1,1,1,1,1,-1.74721140673933
"16",0.268665433861315,1,2,1,1,1,1,-1.83657030246039
"17",0.651226963382214,1,2,1,1,1,1,-1.15521200285744
"18",0.475142384087667,1,2,1,1,1,1,-1.57880312742395
"19",0.875430486211553,1,2,1,1,1,1,-1.26321091763292
"20",0.0729652731213719,1,2,1,1,1,1,-1.770390248744
"21",0.148556394828483,2,2,1,1,1,1,-1.78496445861756
"22",0.420962422061712,2,2,1,1,1,1,-1.60821629536826
"23",0.90888917571865,2,2,1,1,1,1,-1.14086827023181
"24",0.36205649706535,2,2,1,1,1,1,-1.75281728049474
"25",0.741222890326753,2,2,1,1,1,1,-1.34716216937053
"26",0.415548722725362,3,2,1,1,1,1,-1.57471550501929
"27",0.397754454379901,3,2,1,1,1,1,-1.5982474167062
"28",0.0496306092943996,3,2,1,1,1,1,-1.82084725961631
"29",0.692744180653244,3,2,1,1,1,1,-1.25272786750377
"30",0.881148404255509,3,2,1,1,1,1,-1.18937211947279
"31",0.785535785136744,1,3,1,1,1,1,-1.19344969358431
"32",0.0349900147877634,1,3,1,1,1,1,-1.818161919019
"33",0.257950188219547,1,3,1,1,1,1,-1.89682291429991
"34",0.589740094356239,1,3,1,1,1,1,-1.31936446790666
"35",0.930510408012196,1,3,1,1,1,1,-1.06006520858659
"36",0.413443583995104,2,3,1,1,1,1,-1.51914354313582
"37",0.913969524251297,2,3,1,1,1,1,-0.941391767262179
"38",0.204007699945942,2,3,1,1,1,1,-1.88604151368531
"39",0.0630490718409419,2,3,1,1,1,1,-1.7831067907285
"40",0.696395927481353,2,3,1,1,1,1,-1.48160143089454
"41",0.650910283299163,3,3,1,1,1,1,-1.49049661619362
"42",0.286875796504319,3,3,1,1,1,1,-1.83147647036365
"43",0.0828821718227118,3,3,1,1,1,1,-1.79414530630185
"44",0.572215136792511,3,3,1,1,1,1,-1.4761390248003
"45",0.803818136779591,3,3,1,1,1,1,-1.09036773991493
"46",0.409219978004694,1,1,2,1,1,1,-1.87292642007779
"47",0.302647540345788,1,1,2,1,1,1,-1.8320081303033
"48",0.194289300404489,1,1,2,1,1,1,-1.66393133073511
"49",0.607863848423585,1,1,2,1,1,1,-1.3273254143563
"50",0.861116181500256,1,1,2,1,1,1,-0.997474167872032
"51",0.602095038676634,2,1,2,1,1,1,-1.45546959023134
"52",0.851494356058538,2,1,2,1,1,1,-1.00964900030235
"53",0.321306504728273,2,1,2,1,1,1,-1.78100964074073
"54",0.542677403381094,2,1,2,1,1,1,-1.46944002952592
"55",0.198738680128008,2,1,2,1,1,1,-1.77024862413522
"56",0.676311507588252,3,1,2,1,1,1,-1.37824754760932
"57",0.806881832052022,3,1,2,1,1,1,-0.800468485269624
"58",0.228284186217934,3,1,2,1,1,1,-1.78508697197486
"59",0.444107236666605,3,1,2,1,1,1,-1.57489147330551
"60",0.173537894990295,3,1,2,1,1,1,-1.80985087855462
"61",0.897515512537211,1,2,2,1,1,1,-1.40826876715605
"62",0.530542712844908,1,2,2,1,1,1,-1.33778603891985
"63",0.292288445914164,1,2,2,1,1,1,-1.99428307342218
"64",0.728063790965825,1,2,2,1,1,1,-1.05006019818673
"65",0.0582921690773219,1,2,2,1,1,1,-1.63739004897072
"66",0.382689080014825,2,2,2,1,1,1,-1.79708331969089
"67",0.524839846044779,2,2,2,1,1,1,-1.22340438985944
"68",0.094692998751998,2,2,2,1,1,1,-1.645295367875
"69",0.65107356486842,2,2,2,1,1,1,-1.22392999616759
"70",0.95321061629802,2,2,2,1,1,1,-0.991311080452478
"71",0.737581243179738,3,2,2,1,1,1,-1.12000737806003
"72",0.925189405772835,3,2,2,1,1,1,-1.31341982075003
"73",0.232167442934588,3,2,2,1,1,1,-1.89839592359341
"74",0.0688974990975112,3,2,2,1,1,1,-1.68491038692145
"75",0.590338095556945,3,2,2,1,1,1,-1.42603737206501
"76",0.258353789011016,1,3,2,1,1,1,-2.05246222367894
"77",0.65548027344048,1,3,2,1,1,1,-1.29868698907771
"78",0.12044804119505,1,3,2,1,1,1,-1.605389382698
"79",0.572129262844101,1,3,2,1,1,1,-1.21735464136872
"80",0.824307167809457,1,3,2,1,1,1,-1.08417814399007
"81",0.4669974188786,2,3,2,1,1,1,-1.17623467522026
"82",0.989859168371186,2,3,2,1,1,1,-0.780038758989649
"83",0.188428900158033,2,3,2,1,1,1,-1.91848172224173
"84",0.725050345342606,2,3,2,1,1,1,-1.64991534204931
"85",0.328494399925694,2,3,2,1,1,1,-1.96214515150007
"86",0.245077782170847,3,3,2,1,1,1,-2.0369199238115
"87",0.121764487214386,3,3,2,1,1,1,-1.75686099830306
"88",0.733528043143451,3,3,2,1,1,1,-1.33884110027283
"89",0.955272384406999,3,3,2,1,1,1,-1.0681254337197
"90",0.587439786735922,3,3,2,1,1,1,-1.56947669953437
"91",0.0920522854663432,1,1,3,1,1,1,-1.48511528211665
"92",0.718706182250753,1,1,3,1,1,1,-0.875349312625209
"93",0.857863282226026,1,1,3,1,1,1,-0.91885895680416
"94",0.275846317224205,1,1,3,1,1,1,-1.82648355427563
"95",0.411033055000007,1,1,3,1,1,1,-2.01263312508049
"96",0.904329174943268,2,1,3,1,1,1,-0.752278373468019
"97",0.662740409141406,2,1,3,1,1,1,-1.48536235434691
"98",0.362971746874973,2,1,3,1,1,1,-1.76491631035399
"99",0.51439655451104,2,1,3,1,1,1,-1.4877421651231
"100",0.130600936152041,2,1,3,1,1,1,-1.60766141420928
"101",0.612463491456583,3,1,3,1,1,1,-1.82848203568212
"102",0.55446260930039,3,1,3,1,1,1,-1.93334534084298
"103",0.986694933846593,3,1,3,1,1,1,-1.26925633713076
"104",0.201863019028679,3,1,3,1,1,1,-1.81436323935206
"105",0.0531956363935024,3,1,3,1,1,1,-1.60139862958995
"106",0.526058052107692,1,2,3,1,1,1,-1.3045126234722
"107",0.868889090837911,1,2,3,1,1,1,-1.52888732649555
"108",0.171306006936356,1,2,3,1,1,1,-1.5911810142787
"109",0.77219178006053,1,2,3,1,1,1,-1.14692521133812
"110",0.253045300906524,1,2,3,1,1,1,-1.97656470418948
"111",0.37478901296854,2,2,3,1,1,1,-1.92600533402828
"112",0.413171116029844,2,2,3,1,1,1,-1.71452616253664
"113",0.0978160816244781,2,2,3,1,1,1,-1.51901885117193
"114",0.738223880296573,2,2,3,1,1,1,-1.5142641922291
"115",0.988889857800677,2,2,3,1,1,1,-0.755777526361174
"116",0.269209132622927,3,2,3,1,1,1,-1.94201359089638
"117",0.0757731718942523,3,2,3,1,1,1,-1.56838943923553
"118",0.422220921050757,3,2,3,1,1,1,-1.54458321037542
"119",0.638258569454774,3,2,3,1,1,1,-1.31333298597418
"120",0.90877859541215,3,2,3,1,1,1,-1.40583518804001
"121",0.47657419568859,1,3,3,1,1,1,-1.30920624026964
"122",0.935506207542494,1,3,3,1,1,1,-1.05622131435622
"123",0.352640377124771,1,3,3,1,1,1,-2.14556061080591
"124",0.618056946620345,1,3,3,1,1,1,-1.19683448890321
"125",0.159672359889373,1,3,3,1,1,1,-1.64298369200518
"126",0.909601042419672,2,3,3,1,1,1,-0.667432875483219
"127",0.476637417916209,2,3,3,1,1,1,-0.956173918365872
"128",0.623609660938382,2,3,3,1,1,1,-1.47987419326361
"129",0.274420001124963,2,3,3,1,1,1,-2.28767147760697
"130",0.12950648018159,2,3,3,1,1,1,-1.61912372965209
"131",0.0429008769337088,3,3,3,1,1,1,-1.53547020430275
"132",0.298884981498122,3,3,3,1,1,1,-2.00632313739221
"133",0.441783855156973,3,3,3,1,1,1,-1.13748048815206
"134",0.779168176883832,3,3,3,1,1,1,-1.03317559726652
"135",0.996825783560052,3,3,3,1,1,1,-1.28784943812219
"136",0.850635530380532,1,1,1,2,1,1,-0.984487266546978
"137",0.72982311444357,1,1,1,2,1,1,-0.992432836914119
"138",0.512578072305769,1,1,1,2,1,1,-1.66236465230535
"139",0.280456007877365,1,1,1,2,1,1,-1.79962118796801
"140",0.0672948547173291,1,1,1,2,1,1,-1.65308763167438
"141",0.471218578703701,2,1,1,2,1,1,-1.53440743380941
"142",0.290013641538098,2,1,1,2,1,1,-1.8058251963978
"143",0.10620989552699,2,1,1,2,1,1,-1.67860035056517
"144",0.990566352335736,2,1,1,2,1,1,-0.793078746547221
"145",0.617589442897588,2,1,1,2,1,1,-1.45305757899383
"146",0.676240015216172,3,1,1,2,1,1,-1.37866243155716
"147",0.248257579328492,3,1,1,2,1,1,-1.75325641804012
"148",0.460087210033089,3,1,1,2,1,1,-1.60859325218684
