"","","Var1","Var2","Var3","Var4","Var5","Var6","train_QQ_Y"
"1",0.469571293285117,1,1,1,1,1,1,-1.65463145151371
"2",0.645798719720915,1,1,1,1,1,1,-1.27567014869424
"3",0.129096929635853,1,1,1,1,1,1,-1.74243334436802
"4",0.928466000873595,1,1,1,1,1,1,-1.08722852208353
"5",0.290314215188846,1,1,1,1,1,1,-1.76213562579656
"6",0.903572886390612,2,1,1,1,1,1,-0.982410994234582
"7",0.575325784832239,2,1,1,1,1,1,-1.4420682163917
"8",0.786347171710804,2,1,1,1,1,1,-1.21304771225319
"9",0.247977665066719,2,1,1,1,1,1,-1.77994454218127
"10",0.162254285858944,2,1,1,1,1,1,-1.78295588503371
"11",0.304980269819498,3,1,1,1,1,1,-1.66079947680746
"12",0.868074827082455,3,1,1,1,1,1,-0.989165665101928
"13",0.773552891053259,3,1,1,1,1,1,-1.05040934181817
"14",0.59311912287958,3,1,1,1,1,1,-1.57019515868923
"15",0.0998370040208101,3,1,1,1,1,1,-1.81909565438508
"16",0.661525416281074,1,2,1,1,1,1,-1.14894199796488
"17",0.589723860425875,1,2,1,1,1,1,-1.24510298416318
"18",0.909485526010394,1,2,1,1,1,1,-1.24703725216175
"19",0.254732362180948,1,2,1,1,1,1,-1.82500410683083
"20",0.118643866525963,1,2,1,1,1,1,-1.73794405031199
"21",0.353672056272626,2,2,1,1,1,1,-1.7692395615487
"22",0.806295349262655,2,2,1,1,1,1,-1.33469635245837
"23",0.53072493695654,2,2,1,1,1,1,-1.33897869663262
"24",0.19846780304797,2,2,1,1,1,1,-1.8209620120149
"25",0.785006522154436,2,2,1,1,1,1,-1.3480580380681
"26",0.350236850045621,3,2,1,1,1,1,-1.67398709193398
"27",0.980473951809108,3,2,1,1,1,1,-1.13915079664503
"28",0.664694118360057,3,2,1,1,1,1,-1.30014961033387
"29",0.551516102766618,3,2,1,1,1,1,-1.46054923559647
"30",0.193341091973707,3,2,1,1,1,1,-1.84077769119659
"31",0.283787723723799,1,3,1,1,1,1,-1.90228138773461
"32",0.504627500381321,1,3,1,1,1,1,-1.39127663111504
"33",0.108016853034496,1,3,1,1,1,1,-1.74027105274902
"34",0.877278660191223,1,3,1,1,1,1,-1.06926658839069
"35",0.671891436120495,1,3,1,1,1,1,-1.31863974437924
"36",0.740460231667385,2,3,1,1,1,1,-1.43929672594267
"37",0.0966873834375292,2,3,1,1,1,1,-1.76861516241084
"38",0.518934787018225,2,3,1,1,1,1,-1.28827331971556
"39",0.399119547661394,2,3,1,1,1,1,-1.57241584755321
"40",0.854245168948546,2,3,1,1,1,1,-1.09627620726425
"41",0.0450388955883682,3,3,1,1,1,1,-1.81396895013177
"42",0.376496729953215,3,3,1,1,1,1,-1.56632709436204
"43",0.700214486801997,3,3,1,1,1,1,-1.39944803119636
"44",0.425428179418668,3,3,1,1,1,1,-1.443554482948
"45",0.992571454169229,3,3,1,1,1,1,-1.09510625094721
"46",0.301005821535364,1,1,2,1,1,1,-1.82978528732892
"47",0.951832158630714,1,1,2,1,1,1,-1.14020278298052
"48",0.543959495658055,1,1,2,1,1,1,-1.55860808335605
"49",0.114090825431049,1,1,2,1,1,1,-1.61486737885675
"50",0.610074908658862,1,1,2,1,1,1,-1.31939157390543
"51",0.248360244138166,2,1,2,1,1,1,-1.80800734325854
"52",0.411816027341411,2,1,2,1,1,1,-1.63373146121311
"53",0.0873559205792844,2,1,2,1,1,1,-1.67484346955147
"54",0.82723129671067,2,1,2,1,1,1,-1.08607393791697
"55",0.760754542099312,2,1,2,1,1,1,-1.28241646516119
"56",0.886861444497481,3,1,2,1,1,1,-0.897070785761416
"57",0.11461629178375,3,1,2,1,1,1,-1.75448626194416
"58",0.350043381517753,3,1,2,1,1,1,-1.53980658145796
"59",0.584297863207757,3,1,2,1,1,1,-1.74977930574863
"60",0.794116407167166,3,1,2,1,1,1,-0.820243515422963
"61",0.0759093105792999,1,2,2,1,1,1,-1.60999212847088
"62",0.605747133633122,1,2,2,1,1,1,-1.03214728301415
"63",0.842198939714581,1,2,2,1,1,1,-1.35774200748773
"64",0.531173709686846,1,2,2,1,1,1,-1.33454747348445
"65",0.264254757389426,1,2,2,1,1,1,-1.93046961974903
"66",0.0636564136017114,2,2,2,1,1,1,-1.65353073830109
"67",0.567093901988119,2,2,2,1,1,1,-1.15053455546298
"68",0.743751081172377,2,2,2,1,1,1,-1.43994348851334
"69",0.249932817462832,2,2,2,1,1,1,-1.94989826315083
"70",0.969451454561204,2,2,2,1,1,1,-0.920010158244165
"71",0.150445393705741,3,2,2,1,1,1,-1.80209949619327
"72",0.501992907328531,3,2,2,1,1,1,-1.49925877428788
"73",0.805141139775515,3,2,2,1,1,1,-1.12326858852144
"74",0.630445798859,3,2,2,1,1,1,-1.3475834574611
"75",0.206849043210968,3,2,2,1,1,1,-1.88878156643356
"76",0.686902010254562,1,3,2,1,1,1,-1.31250605076329
"77",0.29420364475809,1,3,2,1,1,1,-2.09152087946956
"78",0.194238565023988,1,3,2,1,1,1,-1.83907491218502
"79",0.891311779711396,1,3,2,1,1,1,-1.01447661233881
"80",0.591448448644951,1,3,2,1,1,1,-1.22995304709185
"81",0.0659841194748878,2,3,2,1,1,1,-1.62679688198682
"82",0.201273568207398,2,3,2,1,1,1,-1.96639119325347
"83",0.83253321503289,2,3,2,1,1,1,-1.17138792751472
"84",0.500876545812935,2,3,2,1,1,1,-1.09915454463248
"85",0.650544280325994,2,3,2,1,1,1,-1.55518389728622
"86",0.427435240708292,3,3,2,1,1,1,-1.30730389838653
"87",0.371346608363092,3,3,2,1,1,1,-1.53558016049891
"88",0.641778016975149,3,3,2,1,1,1,-1.63870908134858
"89",0.852140340441838,3,3,2,1,1,1,-0.865176784907585
"90",0.165266190376133,3,3,2,1,1,1,-1.90191152489631
"91",0.450872637890279,1,1,3,1,1,1,-1.95153457418364
"92",0.808800694672391,1,1,3,1,1,1,-0.830434665517019
"93",0.279023743839934,1,1,3,1,1,1,-1.8355885475451
"94",0.696402200311422,1,1,3,1,1,1,-0.932322968048788
"95",0.0057742771692574,1,1,3,1,1,1,-1.67835153821308
"96",0.726477881614119,2,1,3,1,1,1,-1.40021435358136
"97",0.22115536830388,2,1,3,1,1,1,-1.79804884758357
"98",0.135765003878623,2,1,3,1,1,1,-1.61732798565386
"99",0.894379820581526,2,1,3,1,1,1,-0.781579384153889
"100",0.441086034942418,2,1,3,1,1,1,-1.59237155797537
"101",0.509147496102378,3,1,3,1,1,1,-1.83269666936552
"102",0.259532659128308,3,1,3,1,1,1,-1.72633636508392
"103",0.834592920355499,3,1,3,1,1,1,-0.608639087402852
"104",0.65384183418937,3,1,3,1,1,1,-1.58128332797508
"105",0.105558256898075,3,1,3,1,1,1,-1.66899581705669
"106",0.859253824129701,1,2,3,1,1,1,-1.50745395489173
"107",0.123957483889535,1,2,3,1,1,1,-1.45854554672707
"108",0.799064903473482,1,2,3,1,1,1,-1.27919060615939
"109",0.548632277920842,1,2,3,1,1,1,-1.14648915115622
"110",0.229156390624121,1,2,3,1,1,1,-1.85980738766997
"111",0.625754049792886,2,2,3,1,1,1,-1.07710207655994
"112",0.586422612564638,2,2,3,1,1,1,-1.00834030640743
"113",0.819862577691674,2,2,3,1,1,1,-1.60258691175833
"114",0.041389685915783,2,2,3,1,1,1,-1.54918737566097
"115",0.328108905768022,2,2,3,1,1,1,-2.08801977918899
"116",0.111935452371836,3,2,3,1,1,1,-1.64801401742394
"117",0.827726924978197,3,2,3,1,1,1,-1.14888356801602
"118",0.673577882396057,3,2,3,1,1,1,-1.20157199025529
"119",0.325170628819615,3,2,3,1,1,1,-1.80236452768074
"120",0.418273309338838,3,2,3,1,1,1,-1.55072698935386
"121",0.0398807839956135,1,3,3,1,1,1,-1.50518159329123
"122",0.367804857157171,1,3,3,1,1,1,-2.06183249937159
"123",0.677510973112658,1,3,3,1,1,1,-1.30552984239859
"124",0.486589779006317,1,3,3,1,1,1,-1.25785712697881
"125",0.971854223031551,1,3,3,1,1,1,-1.18929745302032
"126",0.55294303460978,2,3,3,1,1,1,-1.0089355860478
"127",0.780048458324745,2,3,3,1,1,1,-1.59130507888332
"128",0.830312574701384,2,3,3,1,1,1,-1.1919313560588
"129",0.128024245705456,2,3,3,1,1,1,-1.6119746992218
"130",0.226772056799382,2,3,3,1,1,1,-2.18301290429032
"131",0.732120235357434,3,3,3,1,1,1,-1.38547598451992
"132",0.989992428058758,3,3,3,1,1,1,-1.2593429083312
"133",0.0330292723141611,3,3,3,1,1,1,-1.55769223967988
"134",0.48443909920752,3,3,3,1,1,1,-1.15187726862302
"135",0.228396908612922,3,3,3,1,1,1,-2.17167323567976
"136",0.0799343249760568,1,1,1,2,1,1,-1.63736808164938
"137",0.769131088675931,1,1,1,2,1,1,-0.952611413954938
"138",0.554059431981295,1,1,1,2,1,1,-1.52299060807193
"139",0.369048497173935,1,1,1,2,1,1,-1.88578499692569
"140",0.924571573315188,1,1,1,2,1,1,-1.09648128318161
"141",0.988773365691304,2,1,1,2,1,1,-0.792091393536242
"142",0.649780053831637,2,1,1,2,1,1,-1.44319368983484
"143",0.161209040833637,2,1,1,2,1,1,-1.72695085433929
"144",0.495416924776509,2,1,1,2,1,1,-1.50472812737459
"145",0.312764933472499,2,1,1,2,1,1,-1.78965666147613
"146",0.449475416261703,3,1,1,2,1,1,-1.58569292499145
"147",0.134453242272139,3,1,1,2,1,1,-1.77772503894229
"148",0.763039293605834,3,1,1,2,1,1,-0.912040800891197
"149",0.858738400181755,3,1,1,2,1,1,-0.826227033465718
"150",0.374237951124087,3,1,1,2,1,1,-1.51712315765961
"151",0.478101658448577,1,2,1,2,1,1,-1.61722787597668
"152",0.132193093001843,1,2,1,2,1,1,-1.60477950658677
"153",0.340991550451145,1,2,1,2,1,1,-2.0405001172124
"154",0.770768272969872,1,2,1,2,1,1,-1.16962158213309
"155",0.89070803062059,1,2,1,2,1,1,-1.408362967113
"156",0.536412868881598,2,2,1,2,1,1,-1.19580683135528
"157",0.121792794391513,2,2,1,2,1,1,-1.67031121140519
"158",0.861662729177624,2,2,1,2,1,1,-1.36889833436198
"159",0.796997760981321,2,2,1,2,1,1,-1.48049500174833
"160",0.305812390195206,2,2,1,2,1,1,-1.97603211447681
"161",0.151756911305711,3,2,1,2,1,1,-1.8047124112538
"162",0.690828260686249,3,2,1,2,1,1,-1.20250145676581
"163",0.52914560418576,3,2,1,2,1,1,-1.48762861560256
"164",0.323814852396026,3,2,1,2,1,1,-1.76313610210646
"165",0.955685186199844,3,2,1,2,1,1,-1.30349257827456
"166",0.262306566676125,1,3,1,2,1,1,-2.06048637037624
"167",0.132802574569359,1,3,1,2,1,1,-1.63041054741589
"168",0.976556108426303,1,3,1,2,1,1,-1.14658393635302
"169",0.751898705586791,1,3,1,2,1,1,-1.246374388344
"170",0.505310659855604,1,3,1,2,1,1,-1.28537864160361
"171",0.568329118285328,2,3,1,2,1,1,-1.20553535271188
"172",0.648193172039464,2,3,1,2,1,1,-1.54662704676127
"173",0.360558978142217,2,3,1,2,1,1,-1.7916682275931
"174",0.061570800235495,2,3,1,2,1,1,-1.63071172716343
"175",0.909801806602627,2,3,1,2,1,1,-0.807859192557389
"176",0.59657380124554,3,3,1,2,1,1,-1.59237809893682
"177",0.0951679665129632,3,3,1,2,1,1,-1.69024214983848
"178",0.769991555530578,3,3,1,2,1,1,-1.14264092188629
"179",0.809003662317991,3,3,1,2,1,1,-0.964801590537795
"180",0.281699317414314,3,3,1,2,1,1,-1.9667984475155
"181",0.691324920719489,1,1,2,2,1,1,-0.827303460605408
"182",0.402323466539383,1,1,2,2,1,1,-2.15820114800529
"183",0.128391616838053,1,1,2,2,1,1,-1.35616878348166
"184",0.362677040183917,1,1,2,2,1,1,-2.13134174814576
"185",0.983451549895108,1,1,2,2,1,1,-1.34955969040759
"186",0.502067081257701,2,1,2,2,1,1,-1.49799195308381
"187",0.380154469422996,2,1,2,2,1,1,-1.7647929040317
"188",0.754670928325504,2,1,2,2,1,1,-1.34962411427618
"189",0.925143766542897,2,1,2,2,1,1,-0.579791030087457
"190",0.0732335836626589,2,1,2,2,1,1,-1.42984784938516
"191",0.242610364081338,3,1,2,2,1,1,-1.76924675929008
"192",0.86760562537238,3,1,2,2,1,1,-0.558211321509722
"193",0.0547983963508159,3,1,2,2,1,1,-1.48693754645899
"194",0.732245611678809,3,1,2,2,1,1,-0.841917680791108
"195",0.473040709411725,3,1,2,2,1,1,-1.74974414896536
"196",0.618448905227706,1,2,2,2,1,1,-0.623503263865704
"197",0.585503238905221,1,2,2,2,1,1,-0.774194938550274
"198",0.917485909024254,1,2,2,2,1,1,-1.71186508975386
"199",0.18419336900115,1,2,2,2,1,1,-1.58723269927711
"200",0.375375822838396,1,2,2,2,1,1,-2.39362701920892
"201",0.734565367689356,2,2,2,2,1,1,-1.58083690172047
"202",0.857743465807289,2,2,2,2,1,1,-1.61895094394589
"203",0.588388427067548,2,2,2,2,1,1,-0.875597842873221
"204",0.330743483407423,2,2,2,2,1,1,-2.2201414105048
"205",0.0917233303654939,2,2,2,2,1,1,-1.38030831393192
"206",0.185006694542244,3,2,2,2,1,1,-1.91238667626442
"207",0.865126569243148,3,2,2,2,1,1,-1.32347760274101
"208",0.779654142959043,3,2,2,2,1,1,-0.98623243063205
"209",0.214407511521131,3,2,2,2,1,1,-2.00239094842578
"210",0.44608445558697,3,2,2,2,1,1,-1.50496823599348
"211",0.923200132185593,1,3,2,2,1,1,-1.00278069630312
"212",0.721954899374396,1,3,2,2,1,1,-1.3075803505844
"213",0.125636337837204,1,3,2,2,1,1,-1.35550603613315
"214",0.501657912973315,1,3,2,2,1,1,-1.09222779072809
"215",0.3009513318073,1,3,2,2,1,1,-2.48051957781238
"216",0.789064963394776,2,3,2,2,1,1,-1.63206721052468
"217",0.94612448294647,2,3,2,2,1,1,-0.442571608941499
"218",0.520734595879912,2,3,2,2,1,1,-0.713795904332611
"219",0.382333780452609,2,3,2,2,1,1,-1.69043576390503
"220",0.010220060357824,2,3,2,2,1,1,-1.52913514654839
"221",0.730435128603131,3,3,2,2,1,1,-1.44069001329021
"222",0.595033287722617,3,3,2,2,1,1,-1.77257487537757
"223",0.925833563134074,3,3,2,2,1,1,-0.864549391949289
"224",0.0445757430046797,3,3,2,2,1,1,-1.39179095089236
"225",0.245085565606132,3,3,2,2,1,1,-2.31891518426889
"226",0.894205613620579,1,1,3,2,1,1,-0.927507677363806
"227",0.401899425406009,1,1,3,2,1,1,-2.43842375911245
"228",0.232600339781493,1,1,3,2,1,1,-1.62887410985851
"229",0.707890925463289,1,1,3,2,1,1,-0.509532047703075
"230",0.0148015903774649,1,1,3,2,1,1,-1.30759736001602
"231",0.391349624842405,2,1,3,2,1,1,-1.79821165005668
"232",0.146267639007419,2,1,3,2,1,1,-1.42323910099072
"233",0.839448174415156,2,1,3,2,1,1,-0.820774036629816
"234",0.402937940787524,2,1,3,2,1,1,-1.75669059770912
"235",0.786106774536893,2,1,3,2,1,1,-1.2116433730211
"236",0.515646844310686,3,1,3,2,1,1,-2.22382873119839
"237",0.608106447616592,3,1,3,2,1,1,-2.30162816696894
"238",0.00900338580831885,3,1,3,2,1,1,-1.34613504591204
"239",0.21543519096449,3,1,3,2,1,1,-1.82928629328608
"240",0.993248211499304,3,1,3,2,1,1,-1.56522583158943
"241",0.249381089443341,1,2,3,2,1,1,-2.16773457448059
"242",0.740445295488462,1,2,3,2,1,1,-0.726988108559774
"243",0.936647672578692,1,2,3,2,1,1,-1.98832408698879
"244",0.0795491287019104,1,2,3,2,1,1,-0.976561219725127
"245",0.5384996549692,1,2,3,2,1,1,-0.969447545669562
"246",0.190619654534385,2,2,3,2,1,1,-1.8426364494086
"247",0.788339993916452,2,2,3,2,1,1,-2.02138101011141
"248",0.386927223205566,2,2,3,2,1,1,-2.11675318914681
"249",0.437919665267691,2,2,3,2,1,1,-1.55760549869628
"250",0.871010729996488,2,2,3,2,1,1,-1.75830129394856
"251",0.248410623939708,3,2,3,2,1,1,-2.17432943188284
"252",0.409462715871632,3,2,3,2,1,1,-1.54176193159814
"253",0.150769011164084,3,2,3,2,1,1,-1.70977337116451
"254",0.634767036046833,3,2,3,2,1,1,-1.28247443170018
"255",0.934829565510154,3,2,3,2,1,1,-1.81555869643416
"256",0.705225837044418,1,3,3,2,1,1,-1.33194007014549
"257",0.476244445703924,1,3,3,2,1,1,-1.09826067933891
"258",0.155897810356691,1,3,3,2,1,1,-1.40011424414441
"259",0.82364070857875,1,3,3,2,1,1,-0.903902207320689
"260",0.368963639577851,1,3,3,2,1,1,-2.47858372774434
"261",0.272064729128033,2,3,3,2,1,1,-2.84817417047756
"262",0.586740217870101,2,3,3,2,1,1,-1.0117048596575
"263",0.894184386171401,2,3,3,2,1,1,-0.365067583037715
"264",0.608635673066601,2,3,3,2,1,1,-1.34998790949535
"265",0.0569342378061265,2,3,3,2,1,1,-1.02231905700301
"266",0.394710384309292,3,3,3,2,1,1,-1.05715567357921
"267",0.14499080660753,3,3,3,2,1,1,-1.78831228596156
"268",0.753414690773934,3,3,3,2,1,1,-1.20109391567069
"269",0.553799907537177,3,3,3,2,1,1,-1.49681765673566
"270",0.803656706446782,3,3,3,2,1,1,-0.562888108665214
"271",0.362649369006976,1,1,1,3,1,1,-2.00781080689807
"272",0.998464804980904,1,1,1,3,1,1,-1.29716328312323
