"","","Var1","Var2","Var3","Var4","Var5","Var6","train_QQ_Y"
"1",0.371240586321801,1,1,1,1,1,1,-1.7574165604144
"2",0.906711662746966,1,1,1,1,1,1,-1.08003912067514
"3",0.105015959590673,1,1,1,1,1,1,-1.75650533772612
"4",0.77982898321934,1,1,1,1,1,1,-1.08430156393421
"5",0.586332178581506,1,1,1,1,1,1,-1.40967129803746
"6",0.751855603745207,2,1,1,1,1,1,-1.27618077420008
"7",0.343679331708699,2,1,1,1,1,1,-1.70440647027081
"8",0.968412168463692,2,1,1,1,1,1,-0.910030162909095
"9",0.14758120579645,2,1,1,1,1,1,-1.78202930024188
"10",0.509093839023262,2,1,1,1,1,1,-1.49119134395159
"11",0.942373489867896,3,1,1,1,1,1,-1.0676990213152
"12",0.278856993466616,3,1,1,1,1,1,-1.70463062705388
"13",0.10535034253262,3,1,1,1,1,1,-1.81928250372315
"14",0.563488575257361,3,1,1,1,1,1,-1.6031367735033
"15",0.68128317464143,3,1,1,1,1,1,-1.33396321740666
"16",0.689340674504638,1,2,1,1,1,1,-1.14387765166762
"17",0.801373974606395,1,2,1,1,1,1,-1.229124977425
"18",0.461279329378158,1,2,1,1,1,1,-1.62116981475228
"19",0.223262803163379,1,2,1,1,1,1,-1.79461375835887
"20",0.17524134865962,1,2,1,1,1,1,-1.7521082453613
"21",0.444997828779742,2,2,1,1,1,1,-1.54169708738891
"22",0.252685163635761,2,2,1,1,1,1,-1.85063154893481
"23",0.186168834660202,2,2,1,1,1,1,-1.81146559095675
"24",0.730547832138836,2,2,1,1,1,1,-1.34227778536922
"25",0.824488458875567,2,2,1,1,1,1,-1.31533109142001
"26",0.717261453391984,3,2,1,1,1,1,-1.2159656088313
"27",0.177545410348102,3,2,1,1,1,1,-1.83731787479899
"28",0.452718273317441,3,2,1,1,1,1,-1.53563508899678
"29",0.816886386182159,3,2,1,1,1,1,-1.16110988486273
"30",0.211590784834698,3,2,1,1,1,1,-1.84034227041905
"31",0.315626108273864,1,3,1,1,1,1,-1.87998726512452
"32",0.825556897604838,1,3,1,1,1,1,-1.12804549079413
"33",0.563419436337426,1,3,1,1,1,1,-1.3259547033731
"34",0.638026087498292,1,3,1,1,1,1,-1.32183721059033
"35",0.0326177543960512,1,3,1,1,1,1,-1.82304692757445
"36",0.900061465753242,2,3,1,1,1,1,-0.96896343090246
"37",0.0322409032378346,2,3,1,1,1,1,-1.82734818841707
"38",0.5747521486599,2,3,1,1,1,1,-1.32758989508726
"39",0.769432763662189,2,3,1,1,1,1,-1.37379149450771
"40",0.282032501045615,2,3,1,1,1,1,-1.90601829077843
"41",0.0503443269524723,3,3,1,1,1,1,-1.80823638535885
"42",0.518016003770754,3,3,1,1,1,1,-1.41388489438227
"43",0.260413827607408,3,3,1,1,1,1,-1.8791196377496
"44",0.738602931471542,3,3,1,1,1,1,-1.28657996645587
"45",0.943426465429366,3,3,1,1,1,1,-1.04199674742362
"46",0.0222264947369695,1,1,2,1,1,1,-1.7405554440497
"47",0.892091725021601,1,1,2,1,1,1,-1.04298226525805
"48",0.367066374374554,1,1,2,1,1,1,-1.88543027104654
"49",0.765044116228819,1,1,2,1,1,1,-0.954951501471616
"50",0.418345979694277,1,1,2,1,1,1,-1.8644613076464
"51",0.018129557557404,2,1,2,1,1,1,-1.7530309835685
"52",0.299814682081342,2,1,2,1,1,1,-1.80012651782055
"53",0.992642737738788,2,1,2,1,1,1,-0.794354427266836
"54",0.743064527725801,2,1,2,1,1,1,-1.32429449817615
"55",0.487902693264186,2,1,2,1,1,1,-1.51310532309608
"56",0.49106099200435,3,1,2,1,1,1,-1.6802391193361
"57",0.264850323041901,3,1,2,1,1,1,-1.71974048852932
