"","","","","","","Var1","Var2","Var3","train_QQ_Y"
"1",0.343583567871246,0.180363982692361,0.197612606374314,0.790319495811127,0.157926542446949,1,1,1,15.1187965274905
"2",0.864983977534575,0.732501965438714,0.913138765094336,0.802307743484853,0.717755125039257,1,1,1,33.1293245155248
"3",0.391472405972891,0.110852941975463,0.414438653738471,0.333295575763332,0.7967177361832,1,1,1,12.5005957745016
"4",0.921066508226795,0.0651346535922494,0.665913791287458,0.948912212450523,0.139428034462035,1,1,1,26.0102716555703
"5",0.172694522897946,0.301237478691619,0.0489834712899756,0.52807288722368,0.789715637540212,1,1,1,10.5098836010322
"6",0.120599434865871,0.365109572246438,0.588151126248995,0.615796581082977,0.0559109666827135,1,1,1,16.8965671444428
"7",0.775306017722469,0.359725420327159,0.507243159986101,0.367157067719381,0.31369868664071,1,1,1,20.0943166575511
"8",0.0280652806931175,0.695106878016377,0.407916871497873,0.5909914262651,0.779204353634268,1,1,1,17.2208045647247
"9",0.902086422940483,0.669147842170205,0.925731892701006,0.704518337877234,0.487517070578178,1,1,1,32.0148449568893
"10",0.451904847037513,0.203157254809048,0.626907090573804,0.56668531112955,0.179046809535939,1,1,1,18.4865450354991
"11",0.0772158199874684,0.124876500100363,0.752512442743173,0.57476007932215,0.553152983135078,1,1,1,15.2936484215315
"12",0.112913203964708,0.905679802927189,0.898964189513354,0.0516499065118842,0.665027486298932,1,1,1,19.6920710291713
"13",0.0679740939533804,0.865643909833161,0.619635007288307,0.768627379571553,0.0757488283200655,1,1,1,23.218803906464
"14",0.817599543846445,0.844440499389311,0.959842478507198,0.782872614460066,0.839217491974123,1,1,1,34.0475513620302
"15",0.702004668766167,0.0464585742575582,0.831344082840951,0.604379023492802,0.12643340473529,1,1,1,21.8418634935748
"16",0.509567756294273,0.0941247850190848,0.163735231371829,0.476437105736695,0.876504209196428,1,1,1,12.4386487842188
"17",0.0308517341990955,0.0319960013218224,0.555506972227013,0.255512798093259,0.54647378695081,1,1,1,8.7386750584119
"18",0.743684809318511,0.821022720492911,0.252031774537172,0.326814370990032,0.0281589082966093,1,1,1,21.4355367533863
"19",0.91134264743072,0.65118739210302,0.0423470294196159,0.406889294058783,0.636405462167459,1,1,1,20.1176636301214
"20",0.40865739782108,0.533024439055007,0.808345128867077,0.581620568188373,0.689653621786274,1,1,1,23.3164753393154
"21",0.828745484715328,0.188070988904219,0.604332391633652,0.843621321555693,0.851545789515367,1,1,1,24.6477018680889
"22",0.728807240725728,0.449483596390346,0.340025821282761,0.0219941064983141,0.714224832816981,1,1,1,15.4031076489715
"23",0.98410630897386,0.729185573069844,0.338990746743511,0.908316501399968,0.466727840568637,1,1,1,29.6059913018718
"24",0.840427765399218,0.15565497638192,0.804487332208082,0.967846128183883,0.53024554055417,1,1,1,27.684162021731
"25",0.897927894544555,0.70978306705947,0.321160500554834,0.785968880438013,0.48315509101958,1,1,1,27.1484034259687
"26",0.986863171253353,0.236738621648401,0.531934739482822,0.605559308096999,0.93845237251604,1,1,1,23.6109584048158
"27",0.787044646256836,0.799985433220863,0.518019808608806,0.422500934276031,0.970063379952917,1,1,1,25.2755082236254
"28",0.357899465226801,0.986466112502385,0.657056776422542,0.0775641339668073,0.975338191955816,1,1,1,20.7898648811853
"29",0.945171545699704,0.523051959350705,0.738608738016337,0.99894045688794,0.0388660433003679,1,1,1,32.0577269995469
"30",0.195178594583413,0.254433280472876,0.637928632179974,0.494069947302341,0.625994176341919,1,1,1,15.816104545386
"31",0.821134839534061,0.245747005542507,0.142285755850608,0.670173834296875,0.460863886192674,1,1,1,18.7934143522405
"32",0.869371838059742,0.863133848465513,0.0565051512408536,0.101940144501859,0.450754419554723,1,1,1,18.9095098226797
"33",0.296458376835799,0.9494738460402,0.704634554354707,0.596294066210976,0.952612878879299,1,1,1,25.4686084344168
"34",0.321469218940474,0.825570420105942,0.0851199218479451,0.667998500671238,0.0183641985955182,1,1,1,19.001580615656
"35",0.217534509472316,0.582883438280551,0.770859363798518,0.732744008279406,0.3159045544744,1,1,1,23.0402131983079
"36",0.327760124648921,0.348659722041339,0.233224289766513,0.633730282841716,0.0668504039209802,1,1,1,15.4337441929849
"37",0.495743274310371,0.315625294699566,0.733283337460598,0.991969110647915,0.874314530276461,1,1,1,25.3662101711845
"38",0.417994834511774,0.885786338222679,0.355685543013969,0.144545845434768,0.366044720811769,1,1,1,18.0401256118319
"39",0.0386035723146051,0.370215560585493,0.819022287696134,0.797008837216999,0.503399270816008,1,1,1,20.2485025781323
"40",0.144250966989202,0.138431937318528,0.792149369198596,0.542136546341935,0.751303475040477,1,1,1,16.1696881984826
"41",0.500743176990654,0.0704219745227601,0.6824916895153,0.976237628876697,0.819349758957978,1,1,1,22.2989446990541
"42",0.231633560894988,0.591964930096874,0.315775342501001,0.853098784188041,0.345101838042028,1,1,1,19.9247261768091
"43",0.12755790499039,0.0146504319959786,0.689411422172561,0.132393580650678,0.969611886348575,1,1,1,9.64013339809608
"44",0.599323847775813,0.321386055763578,0.476276620733552,0.027103892104933,0.359986447514966,1,1,1,14.2409041637788
"45",0.37090069607948,0.255306748694275,0.984525152228307,0.913390311977128,0.822955607245676,1,1,1,25.2412290897919
"46",0.544955735045951,0.807512635369785,0.0155000063742045,0.452501639925176,0.517083537771832,1,1,1,18.2047001671512
"47",0.621392819189932,0.956634949527215,0.547622174439021,0.87116749706096,0.996395040545613,1,1,1,29.9681744021713
"48",0.47111498804763,0.0386615242250264,0.151250285151182,0.505262620805297,0.404578842566116,1,1,1,11.6628941822913
"49",0.518243161322316,0.384662618723232,0.521858647746267,0.128696738695726,0.891347271818668,1,1,1,15.5346116648754
