"","","","","","","Var1","Var2","Var3","train_QQ_Y"
"1",0.63874553393689,0.517533769818256,0.955161799044581,0.706303353066323,0.28234962945804,1,1,1,28.1774445586605
"2",0.891999778983882,0.371737701459788,0.112865601575468,0.278838409599848,0.692687797867693,1,1,1,16.5544149161899
"3",0.690180029000621,0.00458351378678344,0.417142159440555,0.665908886698308,0.141066529644886,1,1,1,17.7781458892627
"4",0.50413235326414,0.272531895663124,0.334991490339162,0.537031888224883,0.671041387617588,1,1,1,16.4868762749131
"5",0.422409133076435,0.928440922799055,0.469400000163587,0.283187881946797,0.332330060533714,1,1,1,21.0343793798587
"6",0.179664485251997,0.328771021346329,0.117672098185867,0.123224825509824,0.379687720775837,1,1,1,7.49332430294016
"7",0.748012857115828,0.225744054558454,0.29324672461953,0.218736562506529,0.874840638743481,1,1,1,14.8574019880034
"8",0.604943953908514,0.149678491405211,0.0325193509669043,0.264799000559142,0.0390488731965888,1,1,1,10.5194079683977
"9",0.0753086862689815,0.672468741344055,0.232267494477564,0.872152110444149,0.639857806962682,1,1,1,18.5219703253475
"10",0.356286702182842,0.843406935882522,0.496968843823997,0.497380503836321,0.0959543228731491,1,1,1,21.9404298572568
"11",0.326147611632478,0.882238549017347,0.271368958188687,0.447711046482436,0.0294994772458449,1,1,1,19.2746616532095
"12",0.490170249067014,0.65986400409718,0.258476732372073,0.929227112990338,0.989378840709105,1,1,1,23.3773809852661
"13",0.347990570586408,0.733970113273244,0.896453386318171,0.962644337234087,0.880642336272867,1,1,1,29.4105840741191
"14",0.366350964488229,0.121734880391741,0.891046917912317,0.741419534628512,0.494001401214628,1,1,1,21.205522974208
"15",0.0666591544752009,0.414006524211727,0.2429952846386,0.724654299943941,0.18030643673148,1,1,1,14.4831526326947
"16",0.406173225212842,0.253647868371336,0.608108520061942,0.346699452499161,0.889743499011965,1,1,1,16.1462906614528
"17",0.487340116738342,0.0807064709358383,0.695118641839363,0.821430525982287,0.387817884300603,1,1,1,20.8459575549583
"18",0.567886394506786,0.0161685059615411,0.545370613530977,0.566773277213797,0.750031978574116,1,1,1,16.961987912131
"19",0.228856851115124,0.578412240375765,0.457340264272643,0.571957517766859,0.278281573309796,1,1,1,18.3656687353039
"20",0.676862371895695,0.263454420556081,0.841034195643151,0.790366156283999,0.17225850610761,1,1,1,25.7171714437893
"21",0.633289444579277,0.856110990922898,0.732609928064048,0.934993168656947,0.535985114267096,1,1,1,31.5700353222317
"22",0.553457519878866,0.313123345996719,0.996704119533533,0.845945649471832,0.55684173200978,1,1,1,27.0923063488095
"23",0.93469783304492,0.51126483250293,0.849512692093849,0.541168840256287,0.240330444595311,1,1,1,28.3664419789799
"24",0.236387592607643,0.447623035769211,0.568297729477053,0.112459887405857,0.667255045885686,1,1,1,13.6476824525977
