"","","z_QQ","train_QQ_Y"
"1",0.215196316657122,1,1.3900210903583
"2",0.542325906765647,1,1.30173436568716
"3",0.770429594362155,1,1.62435858228537
"4",0.0798122944845818,1,2.06632130298498
"5",0.572934875458945,1,1.80524632209388
"6",0.242817494309042,1,1.86502617797783
"7",0.996771683186758,1,2.9981490677352
"8",0.10841021421086,1,1.54471875714259
"9",0.850401568137575,1,1.05130977426807
"10",0.458631000574213,1,1.28893686810404
"11",0.487996706623584,1,1.02548705152467
"12",0.931094204606023,1,2.26861286620939
"13",0.11104804838635,1,1.50102980118274
"14",0.625833460900001,1,2.71812797113565
"15",0.687411391518079,1,2.92451741310889
"16",0.808283376553562,1,1.10942137689697
"17",0.758772788220551,1,1.83538945003694
"18",0.560340148303658,1,1.58003084974468
"19",0.185854188524187,1,1.06469499632639
"20",0.0352729246891104,1,2.78699146422576
"21",0.518690706296824,1,1.06142240895438
"22",0.81149721191451,1,1.08351860255939
"23",0.427141410243232,1,1.8038361059515
"24",0.496442948674783,1,1.00224693137524
"25",0.536757808395661,1,1.23058297613263
"26",0.528643406795803,1,1.14224787627192
"27",0.749126288288273,1,2.01646833329351
"28",0.474967487841845,1,1.10927186653432
"29",0.0279750249558128,1,2.86416041138664
"30",0.285378990096506,1,2.61853607165828
"31",0.706349410885479,1,2.73304924947422
"32",0.96131340094842,1,2.74569086106333
"33",0.337078543070704,1,2.99750916956581
"34",0.79080398638593,1,1.30448456076174
"35",0.183418028561864,1,1.04943803104978
"36",0.935682355779223,1,2.35081127338328
"37",0.267647490665317,1,2.32654640665012
"38",0.621892044684384,1,2.66449256663585
"39",0.232698735761922,1,1.67962895854902
"40",0.38082207395928,1,2.62540827627678
"41",0.376580578455236,1,2.68572911941499
"42",0.314612089846283,1,2.93837880997086
"43",0.651085297066253,1,2.95717874616817
"44",0.125891400775872,1,1.2811124243336
"45",0.278944895508233,1,2.51892972850103
"46",0.388097901346628,1,2.51285618168075
"47",0.943080833687913,1,2.47757744623508
"48",0.673580044795293,1,2.99152112572502
"49",0.482512585113756,1,1.05383782687109
"50",0.218364461620804,1,1.43840201203958
"51",0.645565359631088,1,2.92193474968392
"52",0.0891331042023376,1,1.89089452784841
"53",0.137948304553982,1,1.14297503935361
"54",0.301772345896345,1,2.82819860633957
"55",0.484294757487718,1,1.0434998246712
"56",0.626344227673951,1,2.72479462682726
"57",0.44822333980212,1,1.43963263935106
"58",0.72583077602135,1,2.43998245804136
"59",0.249548841389362,1,1.9914959630427
"60",0.685073474572506,1,2.94041072723431
"61",0.0977217751117423,1,1.73209706788619
"62",0.0553684144169092,1,2.50305181110996
"63",0.392099810316693,1,2.44670076802656
"64",0.499017881178297,1,1.00017135150194
"65",0.408264317275491,1,2.15771923783582
"66",0.106107775195502,1,1.583776381809
"67",0.581003991483711,1,1.95610704674216
"68",0.753878794929478,1,1.92695155988384
"69",0.263992762944661,1,2.26070981105738
"70",0.445735258733854,1,1.47907857124289
"71",0.261726639928762,1,2.2192463457673
"72",0.804304814759176,1,1.14600212600758
"73",0.648558847445995,1,2.94231218493653
"74",0.913335982460529,1,1.9372593168851
"75",0.25579081322765,1,2.10893763102527
"76",0.35146124273818,1,2.94218535609609
"77",0.761373202484101,1,1.7872585175924
"78",0.575432138252072,1,1.85161596387723
"79",0.953267476943787,1,2.63646701169632
"80",0.812618755162694,1,1.07526615288614
"81",0.00730616143485531,1,2.99053186896721
"82",0.896846161520574,1,1.63502335251205
"83",0.47360423951596,1,1.12124469942218
"84",0.307817459956743,1,2.88654987276113
"85",0.91845593503397,1,2.03372052042433
"86",0.99494482852146,1,2.99546355758341
"87",0.730100676690694,1,2.36635944389694
"88",0.282558304521255,1,2.575904062874
"89",0.366970118136611,1,2.80564169039336
"90",0.757134824146517,1,1.86591678376161
"91",0.745967843337916,1,2.07593120835265
"92",0.156819907456171,1,1.01717559307323
"93",0.525079015011434,1,1.10967063631037
"94",0.936173689193092,1,2.35946892255856
"95",0.969820406924933,1,2.84250918350462
"96",0.869022534315474,1,1.21787379647933
"97",0.385006893116981,1,2.56197590871415
"98",0.476334394484758,1,1.09785741072785
"99",0.842273819101043,1,1.01416662489117
"100",0.677760520864744,1,2.97821517956847
"101",0.33876035514893,1,2.99477222818117
"102",0.924748627091758,1,2.15175279473285
"103",0.479354474052321,1,1.0747715272455
"104",0.0618843352412805,1,2.39337905154137
"105",0.742354855166748,1,2.14360932243953
"106",0.853157808124553,1,1.06901063862288
"107",0.209143315700348,1,1.30377118370117
"108",0.513058344774414,1,1.03014079424573
"109",0.269562771146651,1,2.36044931961985
"110",0.28839205862768,1,2.66214179222977
"111",0.0466017609941773,1,2.63836619157412
"112",0.7098893163912,1,2.68606648910418
"113",0.782848700277507,1,1.41962963581524
"114",0.509415870379191,1,1.01570915545658
"115",0.18740763147641,1,1.07545557588523
"116",0.128835304968525,1,1.24366530680711
"117",0.112770041435491,1,1.4731681470817
"118",0.132178565361537,1,1.20396788374957
"119",0.579078984328546,1,1.91989333399628
"120",0.105641424302943,1,1.5917852368673
"121",0.911891002819408,1,1.9101023855429
"122",0.0772588040879928,1,2.11425214111956
"123",0.0870447809635662,1,1.93009791299793
"124",0.675622575549874,1,2.9857845718622
"125",0.149702920652926,1,1.05068882381537
"126",0.986705741595477,1,2.96876606969137
"127",0.657500344609842,1,2.98511044294115
"128",0.772708818166051,1,1.58490143696976
"129",0.775693074340001,1,1.53440833539728
"130",0.334582682739478,1,2.99972271906577
"131",0.245907167050987,1,1.92292842235084
