"","","z_QQ","train_QQ_Y"
"1",0.771796734563075,1,1.60060322594893
"2",0.170866870759055,1,1.00313246460414
"3",0.15103976547718,1,1.04307006769161
"4",0.0932925417707302,1,1.81337402418804
"5",0.349471594250761,1,2.95408716591327
"6",0.691886615914293,1,2.88911665196161
"7",0.394199155007489,1,2.41095614649734
"8",0.484842497036327,1,1.04053883097454
"9",0.860863993230276,1,1.13165496877631
"10",0.912375250278041,1,1.91919689530813
"11",0.803540402604733,1,1.15358709158126
"12",0.607066279533319,1,2.43258278050183
"13",0.255485589288175,1,2.10321676437956
"14",0.0567114904979244,1,2.48101310255884
"15",0.368104678777512,1,2.7927893170623
"16",0.0763472361913882,1,2.13130456982284
"17",0.805539845255669,1,1.13412270027425
"18",0.402209589025937,1,2.26914917102515
"19",0.909853748000693,1,1.87193219899299
"20",0.755765412069857,1,1.89153833244783
"21",0.123932157177012,1,1.30726839740315
"22",0.0414759056484327,1,2.70964479106571
"23",0.148587222315371,1,1.05750891542549
"24",0.147639733341523,1,1.06362819362823
"25",0.703236180401407,1,2.7716792580568
"26",0.822171029523481,1,1.02205348102452
"27",0.714178252003156,1,2.62507221224727
"28",0.563712257754523,1,1.63852576256305
"29",0.470885491231456,1,1.14684655166047
"30",0.939949057950638,1,2.42491024879129
"31",0.940868289365433,1,2.44053078978397
"32",0.847585942847654,1,1.03587131727732
"33",0.790724713642616,1,1.30555897643982
"34",0.0350123840328306,1,2.79001191779816
"35",0.379355534783099,1,2.64673683228212
"36",0.461126127067022,1,1.25666581082257
"37",0.510642266287468,1,1.020053197387
"38",0.0916845503780059,1,1.84323259409802
"39",0.0882721354435198,1,1.90704018257809
"40",0.270763918545097,1,2.38147426610564
"41",0.859325707491022,1,1.11764112193618
"42",0.476494500440545,1,1.09655947297135
"43",0.975053853347432,1,2.89146691610035
"44",0.753938281353563,1,1.9258333090149
"45",0.0505039807627909,1,2.58007333469843
"46",0.95596559454035,1,2.67485436849781
"47",0.529564315794967,1,1.15130014360455
"48",0.990458699123468,1,2.98387066415698
"49",0.314485802206211,1,2.93755344286178
"50",0.0701288423649967,1,2.24633683430807
"51",0.0449225458730943,1,2.66240630421314
"52",0.945525047842879,1,2.51753504068178
"53",0.884064696629532,1,1.4234232537602
"54",0.112638231490273,1,1.47528157036764
"55",0.684319476551842,1,2.94514842419168
"56",0.167652440522797,1,1.0001726292353
"57",0.615512212432455,1,2.57004249951432
"58",0.916967172072735,1,2.00566436316578
"59",0.643393242572434,1,2.90530729204047
"60",0.765643031134736,1,1.70939009570635
"61",0.305760316431988,1,2.86794877424505
"62",0.825904978144914,1,1.00978696183951
"63",0.28253900466999,1,2.57560661719434
"64",0.159499220899772,1,1.00911255972416
"65",0.0475006864820607,1,2.62523255760599
"66",0.447088060773909,1,1.45748360462342
"67",0.925865415920969,1,2.17252480631068
"68",0.000541871793568134,1,2.99994783711962
"69",0.291940384984016,1,2.71074564871432
"70",0.936149822548497,1,2.35904908155705
"71",0.126205903442577,1,1.27700420789393
"72",0.0652739164046943,1,2.33387546866868
"73",0.956167475334369,1,2.67765764692845
"74",0.836246250331402,1,1.00150702118742
"75",0.0758726297658868,1,2.14016786272709
"76",0.504624599741772,1,1.00379704304933
"77",0.0203638134570792,1,2.92723014695084
"78",0.668679659808986,1,2.99928021178064
"79",0.233185610196553,1,1.68833597539494
"80",0.693669361571781,1,2.87323770246602
"81",0.736898642445449,1,2.2444522573164
"82",0.396402830803301,1,2.37274393535613
"83",0.681519893463701,1,2.96106186908803
"84",0.942028718995396,1,2.4600605773185
"85",0.811565997345373,1,1.08300064289692
"86",0.697510899864137,1,2.83569454281841
"87",0.210906783948187,1,1.32801215893855
"88",0.775971545796841,1,1.52976935161539
"89",0.143142991252709,1,1.09670640612507
"90",0.180321432393044,1,1.0329413845046
"91",0.74221352912439,1,2.14624512978759
"92",0.536034392877482,1,1.22194478831673
"93",0.840733628285117,1,1.00971328168932
"94",0.473179212168325,1,1.12509656594071
"95",0.425375688153319,1,1.8365751467096
"96",0.11697301586438,1,1.40755286748757
"97",0.817341592320241,1,1.04508922391514
"98",0.869258022352587,1,1.22064742592384
"99",0.266735047626775,1,2.31024260232846
"100",0.877238264653832,1,1.32334665165545
"101",0.169511703646276,1,1.00143761963613
"102",0.407325210765935,1,2.17517380040649
"103",0.901898682578467,1,1.72521129407646
"104",0.547303926900961,1,1.37187723491349
"105",0.140709545282181,1,1.11732861869489
"106",0.176210028349888,1,1.01613628528111
"107",0.843335119825788,1,1.01771905981709
"108",0.633335909859277,1,2.80904554001679
"109",0.589605646801181,1,2.11795507060934
"110",0.948832130036317,1,2.56983471079017
"111",0.531988709073514,1,1.17634668976899
"112",0.383339327767491,1,2.58769383575092
"113",0.197651358256117,1,1.16576241997934
"114",0.0611165527976118,1,2.40664293549637
"115",0.708644592219032,1,2.70294597435936
"116",0.554057284108363,1,1.47574456284215
"117",0.663368891548365,1,2.99806859000423
"118",0.324120240186807,1,2.98495849061844
"119",0.459129430096131,1,1.28236233528475
"120",0.23689486342622,1,1.75547867157905
"121",0.195101776312105,1,1.14023612087777
"122",0.533759162850678,1,1.19572699074216
"123",0.600174443561118,1,2.31214256666879
"124",0.0688482123999856,1,2.26965823074542
"125",0.558082972880919,1,1.54180974804741
"126",0.281945361255668,1,2.56642047896415
"127",0.352385243379977,1,2.93620644717768
"128",0.784400381819345,1,1.39606266021551
"129",0.710207519324496,1,2.6816904080591
"130",0.513959548783954,1,1.03441975343889
"131",0.243957451344002,1,1.88634675211591
"132",0.609732393362094,1,2.4773272395976
"133",0.610279161397368,1,2.48635816877489
"134",0.223398366203066,1,1.51932089999834
"135",0.967051419455092,1,2.81325854597916
"136",0.404377528217156,1,2.22957870328487
"137",0.36560505319247,1,2.82061637120836
"138",0.335251103234477,1,2.9993466920347
"139",0.892579588236753,1,1.56140854829496
"140",0.0390294976257719,1,2.74136874542085
"141",0.625894690148998,1,2.71893067435889
"142",0.264570127693936,1,2.27120086667884
"143",0.120500362493098,1,1.35533728788045
"144",0.18896862162184,1,1.08706686920355
"145",0.273325346359983,1,2.4256430642125
"146",0.863610682306811,1,1.15848485144359
"147",0.801117144327611,1,1.1787858926595
"148",0.551729148671031,1,1.43889111255172
"149",0.346838202717714,1,2.96777399088748
"150",0.540886007775087,1,1.28256502084067
"151",0.0863112790049054,1,1.94389652018828
"152",0.360003673611209,1,2.87627331845697
"153",0.235863910238259,1,1.73668292718686
"154",0.0783668502499349,1,2.09347931944268
"155",0.520222859637346,1,1.07177813285871
"156",0.903817346139811,1,1.76015713750482
"157",0.221018843450118,1,1.48048612153365
"158",0.659762357260566,1,2.99154332431898
"159",0.935210070065688,1,2.3424608863107
"160",0.670570035145618,1,2.99729445089572
"161",0.192945330757182,1,1.12019339761558
"162",0.964083956280723,1,2.77945467216447
"163",0.0596991952783428,1,2.43090282127877
"164",0.650892057665158,1,2.95611791051541
"165",0.111244407921098,1,1.49782561753749
"166",0.358928428173997,1,2.88585803954135
"167",0.867114320039283,1,1.19597151950419
"168",0.573404044920579,1,1.8139281244881
"169",0.612675539549906,1,2.52531695136487
"170",0.673747833876871,1,2.99110518194519
"171",0.553670959757641,1,1.46955741395181
"172",0.762922043610364,1,1.75882657666185
"173",0.994341377823148,1,2.9943169449547
"174",0.921214817971923,1,2.08562565462482
"175",0.721706662119366,1,2.50839236073174
"176",0.727194779528771,1,2.41675106854969
"177",0.599797796263359,1,2.30538985361622
"178",0.183705540231895,1,1.05113491598062
"179",0.570298720110674,1,1.75676786772771
"180",0.163555984968785,1,1.00171853731832
"181",0.128885046633892,1,1.2430522701904
"182",0.30071942428872,1,2.81691321861422
"183",0.493023826226592,1,1.00863338153942
"184",0.735941846059635,1,2.26189957750017
"185",0.637900686689652,1,2.85656211731013
"186",0.0536411017752252,1,2.53091960754577
"187",0.277672993322369,1,2.49828850401012
"188",0.881120978876017,1,1.3789979997893
"189",0.855724129549693,1,1.08775157607558
"190",0.0116860576788895,1,2.97583696278403
"191",0.238230058640707,1,1.77995737345226
"192",0.814089709552471,1,1.06506970643361
"193",0.0158231162438169,1,2.9558496255934
"194",0.495139221216552,1,1.0041944992578
"195",0.00735330800851807,1,2.99040947555267
"196",0.77387288793223,1,1.56504046639941
"197",0.229762654284481,1,1.62771945419943
"198",0.527162357866764,1,1.12823279976266
"199",0.191696284248494,1,1.109247067679
"200",0.132440773312468,1,1.2009861469072
"201",0.11863901013555,1,1.38255037348901
"202",0.366262503714766,1,2.81347139393859
"203",0.519366757359821,1,1.06589579244585
"204",0.856113030269742,1,1.09077895062539
"205",0.491746690722182,1,1.01207681460119
"206",0.401129752914421,1,2.28869538688291
"207",0.483484136586543,1,1.04806892347909
"208",0.0496137220948003,1,2.59366020730179
"209",0.731594830503687,1,2.34001163692902
"210",0.256471429074649,1,2.1216812701943
"211",0.907190037671477,1,1.82231821577866
"212",0.76114202618273,1,1.79151834331059
"213",0.616221227616537,1,2.58097184101519
"214",0.376179477424361,1,2.69121248530741
"215",0.36238670165278,1,2.85375407933863
"216",0.105909638365265,1,1.58717518162285
"217",0.319995414719917,1,2.96856166312125
"218",0.3286096531027,1,2.99603862196945
"219",0.83928424411593,1,1.00628468772344
"220",0.74613867406873,1,2.07272003301733
"221",0.687798074016348,1,2.92171483032046
"222",0.469769419072662,1,1.15800893190727
"223",0.539616518486757,1,1.26610224131164
"224",0.604454107204918,1,2.38768348701983
"225",0.313315611807164,1,2.92965346462354
"226",0.385651485637296,1,2.55188452430578
"227",0.0559452719371766,1,2.49362476049283
"228",0.0622757772551849,1,2.38658477882608
"229",0.679781063760165,1,2.9696012163902
"230",0.508170532926917,1,1.01183625784566
"231",0.978514802381862,1,2.91910774234427
"232",0.871272819449659,1,1.24500016910693
"233",0.645666781500913,1,2.92267357449325
"234",0.0959700533831492,1,1.76404950772337
"235",0.02817555047106,1,2.86225217678323
"236",0.0312579608499073,1,2.83138623491377
"237",0.157125509113073,1,1.01612885258561
"238",0.97793776281504,1,2.91476787593722
"239",0.437402912077028,1,1.61900796640861
"240",0.664049491582904,1,2.99878339464395
"241",0.888295051275287,1,1.49033760556473
"242",0.591730028788559,1,2.15761399664136
"243",0.844321482189465,1,1.02137313269081
"244",0.641058193532284,1,2.88574101322103
"245",0.389739312092308,1,2.48605388130198
"246",0.833128949895967,1,1.00000742101161
"247",0.429767462469172,1,1.75555801022451
"248",0.275280154709704,1,2.45868936772932
"249",0.207718257845379,1,1.28474280089078
"250",0.230142801729962,1,1.63437950302507
"251",0.247692809585016,1,1.95652419284931
"252",0.434873329112306,1,1.66350957478838
"253",0.172121577600949,1,1.00528159278022
"254",0.0238897953708656,1,2.90031133457154
"255",0.30960064527858,1,2.90159632516775
"256",0.187643375932705,1,1.07715806997132
"257",0.0199712541732006,1,2.92997581623068
"258",0.3376417354648,1,2.99670416084001
"259",0.217343797398731,1,1.42258832500317
"260",0.756471839690115,1,1.87831104740373
"261",0.0830048211752437,1,2.00619226872121
"262",0.475255703485105,1,1.10681564642017
"263",0.44338415073324,1,1.51740714564842
"264",0.688523378476966,1,2.91632605051961
"265",0.786863024864811,1,1.35972850933699
"266",0.00249364817189053,1,2.99889550781717
"267",0.294353559383657,1,2.74199741908742
"268",0.722556683975272,1,2.49453028102542
"269",0.327374379486311,1,2.99369833029943
"270",0.501356015548576,1,1.00032664645125
"271",0.185768979536835,1,1.06412787821658
"272",0.769056704264134,1,1.64846484869998
"273",0.152957149858121,1,1.0332046075267
"274",0.622275750086643,1,2.66988008127847
"275",0.450796064386144,1,1.40014170373973
"276",0.137714443893638,1,1.1452547779435
"277",0.332570723136421,1,2.99989668342802
"278",0.375634434335865,1,2.69860026814454
"279",0.783885123284068,1,1.40383211050352
"280",0.796328243592754,1,1.23356861401997
"281",0.0173066898467951,1,2.94725936917042
"282",0.165106684482656,1,1.00043229502184
"283",0.344178080314305,1,2.97917915985716
"284",0.202846257241908,1,1.22366701722493
"285",0.660989302937873,1,2.99427927365837
"286",0.415710253570229,1,2.01802698562436
"287",0.946048946769908,1,2.52595955500469
"288",0.507231647619512,1,1.00927628701131
"289",0.95885257991869,1,2.71399365717308
"290",0.440931128664874,1,1.55840615581446
"291",0.11581315741688,1,1.42530593764986
"292",0.968252089938615,1,2.82621882922035
"293",0.0040795311126858,1,2.9970448554216
"294",0.278569651326165,1,2.51287051883973
"295",0.932401134856045,1,2.2922586341705
"296",0.8909254783988,1,1.53360589762795
"297",0.330635249782354,1,2.99870702708245
"298",0.311079937956296,1,2.91330630144236
"299",0.631125132740475,1,2.78385760023322
"300",0.423882497953251,1,1.86440378027545
"301",0.179467251723632,1,1.02896835705307
"302",0.161607129584998,1,1.00454427512384
"303",0.387235444536433,1,2.52674395633835
"304",0.102117121502291,1,1.65328548662307
"305",0.960657465845812,1,2.73739598236139
"306",0.594730373338796,1,2.21318050185654
"307",0.38079187463969,1,2.62585235451933
"308",0.728203239275143,1,2.39939722614916
"309",0.357502054599114,1,2.89801053699941
"310",0.245841854143422,1,1.92170102365195
"311",0.793743639041204,1,1.26575888489944
"312",0.705933064926416,1,2.73836459509814
"313",0.62002113371063,1,2.63773088163609
"314",0.882315448986366,1,1.39680154649816
"315",0.970483146467246,1,2.84917267059667
"316",0.227230214115698,1,1.58385618310232
"317",0.487821878856048,1,1.02623160871543
"318",0.628023397231474,1,2.74623480236759
"319",0.794562401019968,1,1.25536924822717
"320",0.879782510282937,1,1.35942259134294
"321",0.585278291407507,1,2.03665338389485
"322",0.90408638357278,1,1.76508341595997
"323",0.241146538593806,1,1.83388973099732
"324",0.578205732312053,1,1.90349741307965
"325",0.577138680780307,1,1.88349870961205
"326",0.338171833446715,1,2.99584383578293
"327",0.390732302915305,1,2.46961198901066
"328",0.135480469701346,1,1.1678628277037
"329",0.288353935445193,1,2.66160311407817
"330",0.0126807702425867,1,2.9715688262346
"331",0.464109720113222,1,1.2202411883971
"332",0.268127205193508,1,2.33507965193945
"333",0.418447200495284,1,1.96644402857561
"334",0.851636697561946,1,1.0589280266685
"335",0.479648629842792,1,1.07268204120434
"336",0.411507625580765,1,2.09709243522775
"337",0.249198213978205,1,1.98488726488246
"338",0.259046149876434,1,2.16969079756639
"339",0.798859614362475,1,1.20380382816866
"340",0.919166710409801,1,2.04710727433295
"341",0.432622282858472,1,1.70375737635546
"342",0.340226044015959,1,2.99157167367189
"343",0.398112006016541,1,2.34266024184392
"344",0.656123922974803,1,2.98031887987668
"345",0.853865053778514,1,1.07395975186143
"346",0.372481598969083,1,2.73986448572214
"347",0.695184007917997,1,2.8589712594438
"348",0.514462836036924,1,1.03693071841342
"349",0.87358892597165,1,1.27433783628587
"350",0.0362592836720869,1,2.77538524891851
"351",0.101836690157652,1,1.65824842652245
"352",0.928560593916103,1,2.22232182130908
"353",0.0847506658718921,1,1.97328708904038
"354",0.92397667230526,1,2.13735475496151
"355",0.417392642406747,1,1.98631610677474
"356",0.758713810936548,1,1.83648608210239
"357",0.503080343600828,1,1.00168518878811
"358",0.0999004577849992,1,1.69276804113101
"359",0.829088036069181,1,1.00320004951863
"360",0.712692536732182,1,2.64668408776014
"361",0.748974098874256,1,2.01933657543581
"362",0.59692634312436,1,2.25342789627809
"363",0.448600775783882,1,1.43375432706103
"364",0.0973632560647093,1,1.73861403083246
"365",0.420023849897087,1,1.93676081396596
"366",0.89530415655626,1,1.60812029312026
"367",0.565269879648462,1,1.66605280755438
"368",0.71683477687696,1,2.58521869019292
"369",0.0264274019617587,1,2.87847048565614
"370",0.789533984633628,1,1.32188261563035
"371",0.307861454131082,1,2.88693321587714
"372",0.896054413125385,1,1.62116992176708
"373",0.706507576180156,1,2.73101815625298
"374",0.517266846909653,1,1.05250021964248
"375",0.0812537559117191,1,2.03918907297488
"376",0.481562389822211,1,1.05978686199352
"377",0.767504057999235,1,1.67601021527692
"378",0.776884726082906,1,1.51464850194747
"379",0.214390418764204,1,1.37805445980991
"380",0.806781201597303,1,1.12265528928904
"381",0.457409286574926,1,1.30531614990131
"382",0.298937327053398,1,2.79708160783916
"383",0.649674602495972,1,2.9491432522154
"384",0.950283973347396,1,2.59210729407767
"385",0.302924840393011,1,2.84017711849822
"386",0.224690129776485,1,1.54081297971034
"387",0.204472288891207,1,1.24334799996774
"388",0.139759569921065,1,1.12588561946584
"389",0.638636475643609,1,2.86363667170595
"390",0.982433452683035,1,2.94567829668823
"391",0.125702661803458,1,1.28358998191433
"392",0.355725172698032,1,2.9122403690955
"393",0.556948096487671,1,1.52290173810756
"394",0.63487088292744,1,2.82571012783754
"395",0.316070930108428,1,2.94752656030573
"396",0.409128127493896,1,2.14162039371129
"397",0.252445962465834,1,2.04608897368176
"398",0.154511211740319,1,1.02613448092613
"399",0.52223802714888,1,1.08657575618824
"400",0.952433171883691,1,2.62425906770822
"401",0.213592866312712,1,1.36635303627295
"402",0.145775503415149,1,1.0765381673751
"403",0.914476343479939,1,1.95872510903083
"404",0.654812154452782,1,2.97513824316607
"405",0.926094519953243,1,2.17677693830848
"406",0.392757455991115,1,2.43557594052885
"407",0.652310241093859,1,2.9636074103099
"408",0.131466034372337,1,1.2121685426531
"409",0.574558317831717,1,1.83534803963178
"410",0.371556058893912,1,2.75148821232653
"411",0.175567056685686,1,1.01404014009532
"412",0.535555966021493,1,1.21631134858051
"413",0.699439640149474,1,2.81518025140939
"414",0.0255932493158616,1,2.88587417880618
"415",0.320504501216114,1,2.97090427719051
"416",0.732847788901534,1,2.31770828223789
"417",0.744147062791046,1,2.11010159636646
"418",0.592576032618526,1,2.17334076328677
"419",0.674180460699834,1,2.98998698832472
"420",0.44426555340318,1,1.50292308919954
"421",0.431617727473378,1,1.72189486624008
"422",0.683484787661582,1,2.95017044568252
"423",0.438870658124797,1,1.59357731334579
"424",0.849386803132482,1,1.04543532304494
"425",0.545516102351248,1,1.34601661816358
"426",0.293758413920179,1,2.73443015708775
"427",0.261902118877508,1,2.22247236287881
"428",0.81314600910712,1,1.07152914741508
"429",0.106876175484154,1,1.5706507417973
"430",0.208333731452003,1,1.2928985252173
"431",0.296805040684529,1,2.77217320577121
"432",0.284757395320572,1,2.60928728628505
"433",0.201105657390319,1,1.2034079332657
"434",0.488196182733867,1,1.0246504486465
"435",0.834503338246606,1,1.00024318121203
"436",0.583330608105753,1,1.99994863067034
"437",0.463038960106671,1,1.23303554196458
"438",0.830201101340354,1,1.00174242435018
"439",0.0670423567113467,1,2.30227430946759
"440",0.580924647965468,1,1.95461294769473
"441",0.887784192129038,1,1.48207641451513
"442",0.497746522785164,1,1.00090201402906
"443",0.666828692938667,1,2.99999533616914
"444",0.981253789766226,1,2.93821605854268
"445",0.0426550665143877,1,2.69381079035777
"446",0.0328187578720972,1,2.81468008303112
"447",0.618563214361202,1,2.61632515327596
"448",0.549656558723189,1,1.40698975509131
"449",0.931346841543447,1,2.27319688177133
"450",0.49985275756428,1,1.00000385157144
"451",0.986525860543828,1,2.96791969434355
"452",0.5253332437356,1,1.11186277501365
"453",0.0737770396866836,1,2.17915933248396
"454",0.989406560095958,1,2.9801297769639
"455",0.992546680510044,1,2.99014725440856
"456",0.350853321317583,1,2.94596325105607
"457",0.985085467261262,1,2.9607418995463
"458",0.808024263890926,1,1.11165344899937
"459",0.998037923451979,1,2.99931615978037
"460",0.701122857709881,1,2.79639602927011
"461",0.00838834571186453,1,2.98752559348998
"462",0.821117397449911,1,1.02639404559526
"463",0.818298462508246,1,1.03988990248713
"464",0.676536993081681,1,2.98274233008957
"465",0.899459876071196,1,1.68131639041422
"466",0.109480201694183,1,1.52685533669018
"467",0.567436175604817,1,1.70481001005174
"468",0.738721174882725,1,2.21100289852295
"469",0.864612268634606,1,1.16883352912706
"470",0.826614057538565,1,1.00801007427318
"471",0.87540081047127,1,1.29825561056828
"472",0.41256233477639,1,2.07728768106424
"473",0.427679219820537,1,1.79390584383539
"474",0.7180069855568,1,2.56716050584812
"475",0.453718630182557,1,1.35699688341073
"476",0.569912184134126,1,1.7497071681775
"477",0.627205909158103,1,2.73588891701393
"478",0.996981922983658,1,2.99838223381272
"479",0.780167830558028,1,1.46150483275371
"480",0.251860777077265,1,2.0350676302582
"481",0.561395177189261,1,1.59816076118332
"482",0.910870187481865,1,1.89095620443561
"483",0.262503553861286,1,2.23351050113581
"484",0.96370884263562,1,2.77500570758826
"485",0.542055788350292,1,1.29809865926212
"486",0.779565392699558,1,1.47110797250668
"487",0.343352577631362,1,2.98221921419229
"488",0.972767992473673,1,2.87112324977257
"489",0.750324083860032,1,1.9938912011518
"490",0.467976585962344,1,1.17671784343665
"491",0.603356435581576,1,2.36852940485656
"492",0.646759298028424,1,2.93041783581411
"493",0.740046348884236,1,2.18652306214554
"494",0.724469961175229,1,2.46286973619644
"495",0.587088548079133,1,2.07072503576815
"496",0.287104972522706,1,2.64376804346492
"497",0.323125639454927,1,2.98154613887224
"498",0.45517121594632,1,1.33627071603028
"499",0.219471343816258,1,1.45578627551988
"500",0.199668575375807,1,1.18732680031724
"501",0.827409092113841,2,1.56302785299396
"502",0.538043812008109,2,0.112116711114292
"503",0.880668872350361,2,0.928823085364679
"504",0.585926189557184,2,0.5284779193939
"505",0.0514586259773932,2,0.201892192392453
"506",0.0492680152836256,2,0.185610628543382
"507",0.566635629525408,2,0.330579600061389
"508",0.587580293019302,2,0.546908749514478
"509",0.547462868493982,2,0.172657243021958
"510",0.78429798366176,2,1.90854793397737
"511",0.000940056085120887,2,6.97737736379267e-05
"512",0.995624990930781,2,0.00151090881198512
"513",0.889955843360163,2,0.813163774330629
"514",0.911298917228356,2,0.559508884952984
"515",0.337406766741537,2,1.4550340944367
"516",0.249266759473365,2,1.99995754981561
"517",0.900136296759825,2,0.689354532305117
"518",0.688464985591825,2,1.71562921812988
"519",0.0617012452757917,2,0.285831410853412
"520",0.460102735732682,2,0.123072099047604
"521",0.736456944559235,2,1.98555310344585
"522",0.501564106825274,2,0.000193156164523645
"523",0.0770275250859559,2,0.43301593684704
"524",0.804790879084729,2,1.77218566105778
"525",0.597782184281386,2,0.664600596024911
"526",0.823703137667384,2,1.60089104703889
"527",0.801286310835276,2,1.7994106062523
"528",0.606034427154344,2,0.763921376671894
"529",0.268315798878204,2,1.97362919508785
"530",0.25684182659816,2,1.99630626005961
"531",0.479313318085391,2,0.0335988427883869
"532",0.0671828879378736,2,0.335704239952478
"533",0.619236922451295,2,0.927642320586647
"534",0.155423732533585,2,1.37307016582261
"535",0.0915921710599214,2,0.592408329372556
"536",0.530345316595864,2,0.0718296939849874
"537",0.0638787579867058,2,0.305250056976255
"538",0.0752405984960496,2,0.414663452851546
"539",0.990231602277141,2,0.00752473116661856
"540",0.451681484697387,2,0.178744533176932
"541",0.919602818610612,2,0.468394010804901
"542",0.0309386131409556,2,0.0746301030387324
"543",0.67369148505386,2,1.57440349438688
"544",0.0583844564198516,2,0.257285198528753
"545",0.261089650435839,2,1.99030556532203
