"","","z_QQ","train_QQ_Y"
"1",0.987666710920166,1,2.97309870316316
"2",0.782549459218048,1,1.42423224981758
"3",0.355612248725258,1,2.91311028061123
"4",0.332960232110228,1,2.99997527001767
"5",0.733491016791202,1,2.30618884331261
"6",0.0172194668534212,1,2.94778497467348
"7",0.245977966011502,1,1.92425905007904
"8",0.402512075687759,1,2.26365348926806
"9",0.921319894705899,1,2.08759886097935
"10",0.373611561528873,1,2.72536852673548
"11",0.64031639388809,1,2.87916420202423
"12",0.706159053610172,1,2.7354850973253
"13",0.113044190041255,1,1.46878291575312
"14",0.629019308883697,1,2.75859910898724
"15",0.704249684432056,1,2.75938874750641
"16",0.155892208575271,1,1.0205527447311
"17",0.869319509448484,1,1.22137416475758
"18",0.899158088167664,1,1.67592960318642
"19",0.0364182833465748,1,2.77348915205438
"20",0.702065740409307,1,2.78552219089174
"21",0.652225306269713,1,2.96317819826611
"22",0.584643066835124,1,2.02468538711437
"23",0.411479619809426,1,2.09761782391196
"24",0.0808950882153586,1,2.04594365919843
"25",0.259751114648301,1,2.18277098830652
"26",0.655163405458443,1,2.9765840389819
"27",0.829977855486795,1,1.00199956817337
"28",0.929063220945653,1,2.23154889141459
"29",0.789720391423907,1,1.3193044113079
"30",0.0181428841445595,1,2.94209073303993
"31",0.678768427691422,1,2.97409489527406
"32",0.358480205631815,1,2.88974624871972
"33",0.0988448229869828,1,1.7117634739593
"34",0.999751804872416,1,2.99998905645668
"35",0.849648652775213,1,1.0469178166287
"36",0.684869550381321,1,2.94171085226463
"37",0.845058707448654,1,1.02432523490566
"38",0.219568699481897,1,1.45732675122573
"39",0.11040979493456,1,1.51149177622308
"40",0.449484589828644,1,1.42010216789538
"41",0.725645922334399,1,2.44310880306094
"42",0.525847273965832,1,1.11635736055362
"43",0.67254586625332,1,2.99386571226114
"44",0.368187899901532,1,2.79183223744081
"45",0.172305759643205,1,1.00564393256584
"46",0.862034216450527,1,1.14280531758144
"47",0.554059490897227,1,1.47577998567263
"48",0.686834952305537,1,2.92860407860219
"49",0.660675486305729,1,2.99363005874342
"50",0.779953095180448,1,1.46491991423679
"51",0.878898631755728,1,1.34671842819599
"52",0.439906658221968,1,1.57581336557001
"53",0.621236555776093,1,2.65520874812655
"54",0.663956231067888,1,2.99869516389226
"55",0.381743235231377,1,2.61176599803951
"56",0.357702688763384,1,2.8963401970419
"57",0.803402309134137,1,1.15497612604225
"58",0.121954011407215,1,1.33463501265988
"59",0.877444957012776,1,1.32622045508188
"60",0.482464603104629,1,1.05413097455003
"61",0.325663870748598,1,2.98956852759892
"62",0.552983513384592,1,1.45861743754484
"63",0.809998941937927,1,1.09518143945621
"64",0.955084791324567,1,2.66250990678523
"65",0.903112137560733,1,1.74727383478109
"66",0.395646237135865,1,2.38593927349459
"67",0.298616101157386,1,2.79341059697679
"68",0.424566672081593,1,1.85163814035124
"69",0.919349398832768,1,2.05054676091703
"70",0.301881039934699,1,2.82934510515802
"71",0.650095098630991,1,2.9516089216408
"72",0.729397944329306,1,2.37865217317875
"73",0.643356879733503,1,2.90501594087192
"74",0.665181494296528,1,2.99960817006778
"75",0.776901505594607,1,1.51437199103061
"76",0.871361867012456,1,1.24610187113897
"77",0.204308610528707,1,1.24133440349973
"78",0.821873463253491,1,1.02324032697986
"79",0.50388689654693,1,1.00268277303583
"80",0.00194155218545347,1,2.99933039002785
"81",0.108694295716006,1,1.53995766442712
"82",0.967131660874002,1,2.81413775174592
"83",0.914599000193644,1,1.96103527163222
"84",0.0426575480676256,1,2.69377710339211
"85",0.71603290573135,1,2.5974076894021
"86",0.311913651963696,1,2.91959362028476
"87",0.00755797583796084,1,2.98986908706277
"88",0.0646983702504076,1,2.34408187574637
"89",0.210121853728779,1,1.31712905811469
"90",0.562221773557365,1,1.61247661724218
"91",0.985525205383543,1,2.96300856358772
"92",0.840910846276674,1,1.01018326755996
"93",0.227141619704664,1,1.58233826661295
"94",0.225068756256718,1,1.54716464786336
"95",0.323587401751429,1,2.98317336633131
"96",0.400828546043485,1,2.29412657316006
"97",0.177511059229262,1,1.02081948401061
"98",0.800869470032398,1,1.18145880141065
"99",0.936728095623665,1,2.36920090181424
"100",0.564844278382603,1,1.65850179134189
"101",0.627496566072106,1,2.73958753066457
"102",0.741199694699142,1,2.16512213697597
"103",0.230063726914581,1,1.63299258250414
"104",0.632630847222637,1,2.80116310834368
"105",0.281637347571552,1,2.56162620436869
"106",0.512695816138294,1,1.02849835920751
"107",0.518854494602885,1,1.06249222231068
"108",0.805661046173423,1,1.13298208332546
"109",0.115929641614668,1,1.42351045316495
"110",0.718708963871468,1,2.55621321913808
"111",0.727310170966666,1,2.41477289404984
"112",0.404225314286537,1,2.23237028438322
"113",0.0976321827219799,1,1.73372449419891
"114",0.602479007721879,1,2.35310466547794
"115",0.248245554322843,1,1.96693550574879
"116",0.0881492459052242,1,1.90934681274921
"117",0.0102683647586964,1,2.98132680795486
"118",0.694405728763901,1,2.86639005983556
"119",0.905408255348913,1,1.7893732447414
"120",0.526400154713541,1,1.12128423457874
"121",0.288243828546256,1,2.66004539324235
"122",0.471079930486158,1,1.14494035323841
"123",0.0851897234255448,1,1.96501501172083
