"","","z_QQ","train_QQ_Y"
"1",0.702537599606439,1,2.7799870794609
"2",0.731094447003212,1,2.34886644073553
"3",0.790407256818842,1,1.30987711124568
"4",0.214901369284373,1,1.38562499353488
"5",0.122160741011612,1,1.33173106850178
"6",0.601347250552848,1,2.33306691098856
"7",0.383329972637817,1,2.58783650041264
"8",0.447836917050183,1,1.4456802966504
"9",0.591177926477045,1,2.14732884149926
"10",0.225406025467906,1,1.5528419588841
"11",0.534499948962592,1,1.20410307087323
"12",0.242163895059843,1,1.85282941327627
"13",0.903811229396611,1,1.76004520655311
"14",0.423574391030706,1,1.87016007469966
"15",0.552741861842573,1,1.45479331034434
"16",0.921944828287233,1,2.09932694923287
"17",0.198320347457659,1,1.17278186486531
"18",0.511283633396029,1,1.02253369243197
"19",0.150203726707492,1,1.04776382506678
"20",0.557883521457668,1,1.53847128397741
"21",0.0262620222941041,1,2.87995566615884
"22",0.0464567654086277,1,2.64046756330785
"23",0.249242998822127,1,1.98573134817903
"24",0.690733330458868,1,2.89885526944179
"25",0.546231855302583,1,1.35628236272896
"26",0.275117756004911,1,2.45596710095247
"27",0.01785309405718,1,2.94390853382385
"28",0.385705461121164,1,2.55103579646265
"29",0.48930107884435,1,1.02026654893849
"30",0.527126926950645,1,1.12790579745376
"31",0.245691084658261,1,1.91886813078843
"32",0.620359985026065,1,2.64263763717878
"33",0.185763547601178,1,1.06409180719458
"34",0.638103125761729,1,2.85852504147049
"35",0.160242579248734,1,1.00732258455757
"36",0.455019805974327,1,1.33840813893752
"37",0.00861864790832624,1,2.98683274815607
"38",0.867833638278302,1,1.20410713340724
"39",0.93671314228978,1,2.36893893722956
"40",0.981807902499102,1,2.94177923282802
"41",0.176803361061495,1,1.01819882150691
"42",0.109697064154781,1,1.52325804462151
"43",0.581475455149543,1,1.96498697904022
"44",0.765673330977559,1,1.70884365396932
"45",0.597681267386302,1,2.26716721242674
"46",0.12938564876141,1,1.23691978330706
"47",0.0914216479170136,1,1.84812882044258
"48",0.670657521174289,1,2.99717187091663
"49",0.609102095992304,1,2.46685381156149
"50",0.313069782601669,1,2.92793624597371
"51",0.782966034848709,1,1.4178299492906
"52",0.190678228897974,1,1.10069003608236
"53",0.216232520257123,1,1.40561393933125
"54",0.567681201370899,1,1.70922595709442
"55",0.202922002885025,1,1.22456776559027
"56",0.0289244950409047,1,2.85501638844749
"57",0.0339899309515022,1,2.80168045106031
"58",0.357053043983877,1,2.90170211478574
"59",0.97998453707248,1,2.92966914938354
"60",0.0151515960176475,1,2.95949254417107
