"","","z_QQ","train_QQ_Y"
"1",0.569933455070015,1,1.75009537388828
"2",0.31535579399718,1,2.9431313583639
"3",0.269323228106368,1,2.35623390216788
"4",0.547981782143936,1,1.38187041307922
"5",0.657272654880304,1,2.98436350586833
"6",0.932996863002423,1,2.30297891847087
"7",0.0898999683712609,1,1.87653767176699
"8",0.544388139955699,1,1.33008106017969
"9",0.193307590880431,1,1.12345965996071
"10",0.720117358850781,1,2.53395769508673
"11",0.33290645592846,1,2.99996762749977
"12",0.345836419075727,1,2.97235634043271
"13",0.744579155807849,1,2.102002789889
"14",0.611381192870438,1,2.50440236871006
"15",0.250093671226874,1,2.00176566011177
"16",0.743517029578332,1,2.12189720001978
"17",0.0190824047080241,1,2.93600427494408
"18",0.648689261422958,1,2.94313219858074
"19",0.734351218181197,1,2.29071362215169
"20",0.188992814754602,1,1.08725307407442
"21",0.515835350008681,1,1.04421816337495
"22",0.997257017760072,1,2.99866364608715
"23",0.0297891257586889,1,2.84645110015186
"24",0.560727384019643,1,1.58666630202882
"25",0.669028675869107,1,2.99900902276302
"26",0.169387742334511,1,1.00131509847817
"27",0.389820309163537,1,2.4847190367526
"28",0.634036279459018,1,2.81673403387484
"29",0.53216681440128,1,1.17825517826237
"30",0.807706349186134,1,1.11442100432826
"31",0.717942070228513,1,2.56816786755957
"32",0.396069765778724,1,2.37856224105123
"33",0.694199852653313,1,2.86832141474396
"34",0.878049428171478,1,1.33468341421607
"35",0.682459999731276,1,2.95601444576623
"36",0.952459545371588,1,2.62464735601201
"37",0.60037377974391,1,2.31571001598026
"38",0.141556047971826,1,1.1099420336558
"39",0.110973699052818,1,1.50224481585401
"40",0.607384199170396,1,2.43797791395209
"41",0.477133479488548,1,1.09146150103293
"42",0.776873441313859,1,1.51483449186895
"43",0.123697044960689,1,1.3104713556558
"44",0.960716854621656,1,2.73815166603401
"45",0.732707686875481,1,2.32021120548437
"46",0.474013407554012,1,1.11758984241392
"47",0.241539083071984,1,1.84119070375418
"48",0.631645374287386,1,2.78990895733508
"49",0.20234087271383,1,1.21769770417047
"50",0.738374764387496,1,2.21738102595227
"51",0.164970125912689,1,1.00051128591893
"52",0.915399157523178,1,1.9761102884852
"53",0.466772020207252,1,1.18981733803665
"54",0.834102051388007,1,1.00010497812569
"55",0.570713916918263,1,1.76436647683216
"56",0.948637123407796,1,2.56681025457409
"57",0.787764759085141,1,1.34676517967621
"58",0.663216803043149,1,2.99788639874439
"59",0.537312481228728,1,1.23730322066038
"60",0.329026406747755,1,2.99670641673821
"61",0.318782059645746,1,2.96261909490524
"62",0.384762802569661,1,2.565775679419
"63",0.858543727280106,1,1.11080092814401
"64",0.230236550407019,1,1.63602484560649
"65",0.300740470149554,1,2.81714195821781
"66",0.0128335848762654,1,2.97088281998666
"67",0.945725181203801,1,2.52075927121372
"68",0.435958229138982,1,1.64432388696117
"69",0.462881985303946,1,1.23493759534525
"70",0.094783033716958,1,1.78584979621536
"71",0.988576277474873,1,2.97690548838466
"72",0.0850672429422848,1,1.96732239232626
"73",0.962117218752392,1,2.75570027873132
"74",0.149375206295867,1,1.05264867350179
"75",0.731569629631005,1,2.34045832238804
"76",0.551258529301267,1,1.43157041544252
"77",0.0103430285556242,1,2.98105512977226
"78",0.277469111158513,1,2.49495283164582
"79",0.237197950273752,1,1.76102225846478
"80",0.562845560851973,1,1.62334248837973
"81",0.375426744190976,1,2.70139604254082
"82",0.905078368914314,1,1.78329863910305
"83",0.538942513688002,1,1.25753191371086
"84",0.522828078782186,1,1.09115899688886
"85",0.816847554839216,1,1.0478953707164
"86",0.96464147882117,1,2.78599499632361
"87",0.526432364896405,1,1.12157421563787
"88",0.506434912242461,1,1.00734725271098
"89",0.525160353820771,1,1.11036977479977
"90",0.353400561818853,1,2.92930924205732
"91",0.132037921044976,1,1.20557525877585
"92",0.207154442118015,1,1.27735606188706
"93",0.505578865925781,1,1.00552412940804
"94",0.28274292638991,1,2.57874556288489
"95",0.0486112161250785,1,2.60875985859105
"96",0.647861780994572,1,2.9378327513838
"97",0.76683054124238,1,1.68804670619852
"98",0.069085731386207,1,2.26534426542256
"99",0.125130465785041,1,1.29115642614482
"100",0.378539643761702,1,2.65838979519446
"101",0.0403717393623665,1,2.72415406563907
"102",0.446399883868173,1,1.46842586547352
"103",0.969147190495394,1,2.83560574934137
"104",0.88437852589041,1,1.42826656611984
"105",0.0607918363832869,1,2.41222713144782
"106",0.42288324183505,1,1.8830883018902
"107",0.637040987423621,1,2.84808755320085
"108",0.373969064169563,1,2.72071339013867
"109",0.548171480209101,1,1.38468515053649
"110",0.911225628273096,1,1.8976185512176
"111",0.25747931129951,1,2.1405151389188
"112",0.650558245042339,1,2.95425548735186
"113",0.242375653010327,1,1.85677865509739
"114",0.356838457107078,1,2.90344356375209
"115",0.418126077237073,1,1.97249422835067
"116",0.771115771268494,1,1.61240343683488
"117",0.578088652570266,1,1.90130104892161
"118",0.984441554564517,1,2.95730375169617
"119",0.585341046426445,1,2.0378354673486
"120",0.860916950444691,1,1.13215047908972
"121",0.147289281933103,1,1.06596732597536
"122",0.557610862188041,1,1.53391801378666
"123",0.86633550509112,1,1.18732968965565
"124",0.371259517948609,1,2.75516421537266
"125",0.603050948345102,1,2.36317031743043
