"","","","","","Var1","Var2","Var3","train_QQ_Y"
"1",0.0677710243454203,0.750281190883834,0.715360250128433,0.161329245776869,1,1,1,91.865877825879
"2",0.386508780341828,0.762108594161691,0.426941768332617,0.701772852378199,1,1,1,104.82896789696
"3",0.608071226926986,0.859159785868833,0.339083612508839,0.211839779019356,1,1,1,125.845279100704
"4",0.725161497100489,0.447617655652575,0.610745874770218,0.640049833874218,1,1,1,55.0268379508418
"5",0.0800538419641089,0.700417132877046,0.208244078470161,0.00579079635324888,1,1,1,103.990684039335
"6",0.922065864063334,0.592479075969895,0.442047701209085,0.262898528722581,1,1,1,78.0614675113498
"7",0.616585753189866,0.0784351366222836,0.252444483218715,0.12366557921865,1,1,1,23.7828569322985
"8",0.513659637706587,0.865924435083289,0.392055863012793,0.125791534008458,1,1,1,124.247310769028
"9",0.0985820459714159,0.965337218110217,0.788357237755554,0.82689751819009,1,1,1,122.955168808904
"10",0.733238997629378,0.219125482656527,0.282031698597129,0.00410587951890193,1,1,1,36.2505668804043
"11",0.0787782206560951,0.391203959024278,0.598336771185277,0.236096384474076,1,1,1,48.8866311207835
"12",0.967574075796874,0.492757769810269,0.467221539388411,0.533967368691228,1,1,1,63.876327754247
"13",0.577260472612688,0.508634988071863,0.0871658497874159,0.779078943948261,1,1,1,77.9284430605685
"14",0.106367236041697,0.242398037707899,0.0559771453298163,0.563872338675428,1,1,1,42.9019611648937
"15",0.127395336349728,0.267773634997429,0.102011009484995,0.0976834208669607,1,1,1,44.8458623403961
"16",0.103452482745051,0.538876571053406,0.0129486095590983,0.297283203026745,1,1,1,85.6106358062033
"17",0.693360558135901,0.569975051883375,0.165031798548298,0.271634867858374,1,1,1,84.4340431234869
"18",0.659074079163838,0.633379553017439,0.509862070429372,0.857266634554835,1,1,1,81.8266083860183
"19",0.451090726290131,0.348136459174566,0.35804050302133,0.524407043555984,1,1,1,48.8077831045541
"20",0.398653853232972,0.584937112736516,0.767942105835536,0.800030863928841,1,1,1,68.016814495438
"21",0.32496658311924,0.245699616323691,0.0478110299841501,0.576796380123124,1,1,1,43.456625568222
"22",0.372047637266805,0.893491725038039,0.3192855268938,0.152721706259763,1,1,1,133.328399959629
"23",0.266826396667166,0.902877877213759,0.96766898537986,0.982682962417603,1,1,1,105.972798680267
"24",0.441587107789237,0.687629693630151,0.790259067199659,0.945424243641319,1,1,1,80.8320772639642
"25",0.447741027285811,0.462472579403548,0.134759354422567,0.951988668129779,1,1,1,69.4111048202364
"26",0.600367469463963,0.426180549398996,0.0302705756912474,0.908393823917722,1,1,1,67.5832890608722
"27",0.0907440113159828,0.15590052365209,0.829538629165618,0.84770172542776,1,1,1,24.3546469787447
