"","","","","","Var1","Var2","Var3","train_QQ_Y"
"1",0.0890884271776304,0.876048707797891,0.193261048168642,0.573670331423637,1,1,1,137.679951255038
"2",0.642462226328207,0.945215836649295,0.283238478034036,0.021282435344765,1,1,1,145.473346179275
"3",0.4312516154279,0.849197625759989,0.422576235418674,0.81397018579999,1,1,1,119.978714111486
"4",0.526888032080606,0.199871930523077,0.124140583305852,0.54460520744673,1,1,1,36.9125211883571
"5",0.304073595292866,0.803493858285947,0.375269131684909,0.145331815714017,1,1,1,114.014932722213
"6",0.420454065568047,0.958375089397887,0.412210832156707,0.0921878219698556,1,1,1,140.317627639885
"7",0.294119334624847,0.490423032053513,0.993263999592746,0.15828561547678,1,1,1,52.3964013420692
"8",0.779089759216877,0.511522298540222,0.981777657512575,0.834565082746558,1,1,1,54.909678573616
"9",0.680556990189943,0.406991570604732,0.975212842524052,0.0726312060886994,1,1,1,44.2180796319335
"10",0.0342694816750009,0.548118237534072,0.972821259922348,0.792646561003057,1,1,1,59.1214798799974
"11",0.40304417305626,0.734168892052257,0.563999881332275,0.417733631081646,1,1,1,94.8560369535062
"12",0.335317665744806,0.726467194452416,0.98760067897616,0.906154099268606,1,1,1,80.5089465554245
"13",0.559431001361227,0.94229983761441,0.953871947409352,0.971003148258897,1,1,1,112.511983239756
"14",0.492501241485588,0.471175922818948,0.912173752153758,0.521773467217572,1,1,1,51.8141633207566
"15",0.647986729048425,0.362847831997788,0.294415856627747,0.50609856348834,1,1,1,51.9086243598801
"16",0.810569089921191,0.10804629170103,0.180457387934439,0.952365566535154,1,1,1,27.1593314736018
"17",0.053989491132088,0.836387761913938,0.846883235158166,0.930889470677357,1,1,1,100.253498903823
"18",0.101507508474169,0.439436664308887,0.662751762043918,0.461010882356204,1,1,1,53.0165666273793
"19",0.0632832689338829,0.0549802827776875,0.941658537175972,0.957676441665972,1,1,1,16.7770377883368
"20",0.0662477775360458,0.496702331138076,0.201293674822664,0.302425036372151,1,1,1,72.1046819379963
"21",0.974806370788719,0.908597116878955,0.109181390302256,0.127692568961065,1,1,1,149.660986049951
"22",0.929609817499295,0.77266485946835,0.917302962103859,0.965540734680835,1,1,1,88.7615255282898
"23",0.375753285265528,0.216670262884581,0.909397484716028,0.351088430986274,1,1,1,28.2653197917008
"24",0.488724681311287,0.411828045864822,0.349714990291977,0.0689196635619737,1,1,1,56.5470964820438
"25",0.956853265026584,0.443485144721344,0.499453976113582,0.141419321596622,1,1,1,56.9245368918925
"26",0.636850164900534,0.861889314829605,0.794457521240693,0.0300930736074224,1,1,1,105.78433028279
"27",0.330671743758721,0.557728948440636,0.155094262518687,0.0637764348741621,1,1,1,82.8432842275933
"28",0.679426040231483,0.739659489337355,0.858481362862512,0.694824305812363,1,1,1,85.9230568912607
"29",0.886253732944606,0.790549638126977,0.174001803788124,0.883042731706519,1,1,1,122.330356150803
"30",0.749083045808366,0.916543159848079,0.263942630556412,0.850683112482075,1,1,1,141.435404984455
"31",0.0919863807782531,0.0618001275334973,0.314056874653324,0.539373787592631,1,1,1,21.8464076185641
"32",0.284467700186651,0.633281426986214,0.361437231539749,0.888281754546333,1,1,1,86.9431182035114
"33",0.894193919880781,0.606620572679676,0.0206108793150634,0.482945149104344,1,1,1,96.7732284828897
"34",0.456340578815434,0.355230602923548,0.600323880608194,0.244880195511505,1,1,1,44.9942879908668
"35",0.99627193724853,0.274724213936133,0.0463405380526092,0.328872257263865,1,1,1,46.9176133324743
"36",0.767582551912637,0.0179812351136934,0.137276039159624,0.167126256193733,1,1,1,20.1038556580098
"37",0.622233468532795,0.68146558260778,0.879775571535574,0.987440016255714,1,1,1,77.5206536560066
"38",0.980849217007635,0.463865154038649,0.344889009324834,0.442176244148286,1,1,1,63.344932865606
"39",0.696608553954866,0.526058325025952,0.27102373734815,0.435879010049393,1,1,1,74.0840888834347
"40",0.524916923268465,0.619917633305304,0.834822004827438,0.730293638489675,1,1,1,70.7512071374822
"41",0.615746032855241,0.886021150703309,0.257927106700372,0.322349969567731,1,1,1,135.575930054839
"42",0.105391499979887,0.521051175650209,0.0112378808879294,0.648915520911105,1,1,1,82.8415274031498
"43",0.133389736020472,0.586184186920291,0.653122000668664,0.233730690380326,1,1,1,71.0444883310684
"44",0.475286858920008,0.567487582140602,0.098416855072137,0.385954667076003,1,1,1,86.7265175990643
"45",0.91394687141059,0.184567237801384,0.692740866581444,0.663667785213329,1,1,1,27.8715116152737
"46",0.347061613474507,0.140803022530163,0.720773325617192,0.856254304853501,1,1,1,24.1758443516447
"47",0.120912080503767,0.111685479127336,0.946281342128059,0.863528384241508,1,1,1,20.3454878709304
"48",0.24457530968124,0.629701863796217,0.229631797281327,0.559831783692352,1,1,1,91.4347105525771
"49",0.499648138087941,0.723130812559975,0.395372638560366,0.112363722070586,1,1,1,99.6036748215133
"50",0.148554252476897,0.973858316324186,0.737994030214613,0.837360431515844,1,1,1,126.664815274138
"51",0.573598408063408,0.0438802143908106,0.589130176180042,0.561473510874202,1,1,1,18.3027044547273
"52",0.840350463144714,0.383761413590983,0.75093590508448,0.446776194106787,1,1,1,45.4283231495815
"53",0.627678371957736,0.560951138617238,0.0793514367251191,0.34251823527622,1,1,1,86.4444346553144
"54",0.685943707595579,0.934264301860239,0.757129418887198,0.713012710284675,1,1,1,119.11548298406
"55",0.539298788441811,0.486215445983689,0.64175332360086,0.637132189443801,1,1,1,58.8927633294002
"56",0.0377268888102844,0.883576495767338,0.0698199517314788,0.766721718987683,1,1,1,147.519010861403
"57",0.471287838120479,0.0732548733765725,0.0535118778853212,0.335007448733086,1,1,1,25.6241718483263
"58",0.00370060733519495,0.785700399784837,0.77664893583511,0.459687190745026,1,1,1,95.0700683576566
"59",0.70977718826849,0.687358523837756,0.929982315985253,0.991127130389214,1,1,1,76.9561316909733
"60",0.249697712629568,0.575714232241735,0.882718839222798,0.116516721053049,1,1,1,64.1350741205531
"61",0.512935564892832,0.598161440059775,0.959224192041438,0.0108679605647922,1,1,1,65.0888273850503
"62",0.198493704397697,0.00577525647939183,0.860228978227824,0.310094577670097,1,1,1,14.3286192666709
"63",0.565421027642442,0.200540343621979,0.821979492006358,0.222367530455813,1,1,1,27.8409521500086
"64",0.0566042349475902,0.38605331034516,0.726769823613577,0.708656555814669,1,1,1,46.0806278401467
"65",0.116280840839026,0.222671245891834,0.151331485286355,0.99715678164619,1,1,1,38.8696787962499
"66",0.864085108967265,0.761007421875838,0.632039171563229,0.198570873364806,1,1,1,96.3982316783268
"67",0.268594147736439,0.330333523696754,0.568604754185071,0.00497699478059076,1,1,1,42.9216674057302
"68",0.28561259024078,0.0655019366217311,0.526510661197826,0.600844516002107,1,1,1,20.2759886350608
"69",0.221453656865051,0.572872717225691,0.336759836461861,0.0537465328210965,1,1,1,78.623014167857
"70",0.700130390968407,0.378632344714133,0.582551876750076,0.371591499439674,1,1,1,47.8201259617346
"71",0.725456845290028,0.831226941882633,0.359855469634058,0.596515346700326,1,1,1,119.847917502657
"72",0.803293345702114,0.642958944665734,0.674659920393024,0.468110314650694,1,1,1,78.0497178309539
"73",0.742274278800469,0.175827584607759,0.546115726657445,0.0789567923976574,1,1,1,28.7122033014209
"74",0.848758476492949,0.712592710549943,0.773913881764747,0.82751817299868,1,1,1,84.7386039217141
"75",0.481244917272124,0.237369882464409,0.0612838302226737,0.80276466757874,1,1,1,42.2241113975954
"76",0.413680576169863,0.394195183687843,0.995575060996925,0.789433778030798,1,1,1,42.7285144794729
"77",0.323415892263874,0.645530420846771,0.533681755053112,0.331854718842078,1,1,1,82.7213149720719
"78",0.209915991612943,0.759152419484453,0.417128281488549,0.947641987610841,1,1,1,104.808254219576
"79",0.0803331304434687,0.398359343941556,0.707278759911424,0.916006034836173,1,1,1,47.7162978352344
"80",0.46521811022074,0.124253283907892,0.511130208377726,0.0877072193694767,1,1,1,24.8440789138924
"81",0.822454028007342,0.671793216492515,0.2770825576887,0.316713528307155,1,1,1,96.2487151735966
"82",0.182129688627319,0.172565324447351,0.328432229052996,0.643214444369078,1,1,1,31.1073571406863
"83",0.279918888260145,0.327366403238848,0.667471903844271,0.413016924953554,1,1,1,41.066996418834
"84",0.315148643340217,0.910201645605266,0.621300422124332,0.532501601672266,1,1,1,121.054150052729
"85",0.0738060916261747,0.613716329892632,0.802756279943278,0.879269187434111,1,1,1,70.7832858490248
"86",0.560875901827822,0.865019056630554,0.148154639824061,0.529532975298353,1,1,1,138.303383206108
"87",0.234436760952231,0.707548265561927,0.605577655386878,0.485123434265843,1,1,1,89.3930370658963
"88",0.994156723376364,0.268957443234976,0.556549026535358,0.375537866405211,1,1,1,37.0171693404602
"89",0.226286993123358,0.675657896938501,0.254718623406952,0.202438117619604,1,1,1,97.8020982789523
"90",0.113404660485685,0.898683532730211,0.573564217899693,0.0187178628263064,1,1,1,121.045588161966
"91",0.425760074695572,0.983859343166696,0.80940182299586,0.298743021677947,1,1,1,124.945496242086
"92",0.448491898434004,0.901087642844068,0.231644735010341,0.39771273738821,1,1,1,140.185269977554
"93",0.66201332578552,0.654551530162571,0.639879733566195,0.741234953774838,1,1,1,80.7204945526747
"94",0.880421339437598,0.695226037184475,0.030614019613713,0.382705650742864,1,1,1,112.233440528891
"95",0.87006141593447,0.584341353948694,0.577660869398387,0.514201762576122,1,1,1,72.913145510376
"96",0.153864679172402,0.0846262730425224,0.827235486903228,0.848664176728344,1,1,1,19.368336425557
"97",0.851863087152597,0.290984282527352,0.117084253786597,0.181252613131655,1,1,1,47.2612328327539
"98",0.306149206928676,0.0914953674376011,0.486302806668682,0.0842110943014268,1,1,1,22.5306326519506
"99",0.630205694393953,0.0292214697320014,0.960031779104611,0.719570891266922,1,1,1,15.160906593359
"100",0.530742282024585,0.541812938617077,0.683313006773824,0.591416107598925,1,1,1,64.6845217862368
"101",0.17948554298724,0.799445660810452,0.037508155554533,0.771295119536808,1,1,1,132.254215486967
"102",0.869828633393627,0.815311718170997,0.816400650817668,0.497484494212549,1,1,1,98.0934438821565
"103",0.730630950577324,0.554960832330398,0.519197576403385,0.984262528889813,1,1,1,70.6678980508567
"104",0.408347586784512,0.766172653122339,0.4581597184157,0.630684695201926,1,1,1,104.152554067694
"105",0.0119912316044793,0.164520389678655,0.0010016352229286,0.762856406342471,1,1,1,35.3336651504006
"106",0.711063123540953,0.0387488098954782,0.501873647484463,0.0382897252147086,1,1,1,18.5785312495343
"107",0.780667584994808,0.0850282050552778,0.475629853190621,0.752157428318169,1,1,1,22.1463386103046
"108",0.502495238996344,0.101079072181601,0.30662227443303,0.629092181262095,1,1,1,25.0866305241587
"109",0.591190448421985,0.50968464088277,0.318858933189185,0.0587271005730145,1,1,1,70.2045868072268
"110",0.857829391758423,0.8291509833897,0.46954134345171,0.132692980091088,1,1,1,114.017788243053
"111",0.366665374827571,0.75222408340429,0.842499430507887,0.359897101155948,1,1,1,88.0981362605692
"112",0.899381364723667,0.873831004855456,0.303229779029498,0.420182062420063,1,1,1,130.656829263286
"113",0.806335072326474,0.243393469376024,0.243894195556641,0.249329961746698,1,1,1,39.4060666778571
"114",0.879374315513996,0.669422037868062,0.222031915324042,0.236321989070857,1,1,1,98.200139053337
"115",0.758427897571819,0.313032648987137,0.920154866531957,0.0957396565249655,1,1,1,36.2179624545873
"116",0.67012606699951,0.353822067206493,0.245300991801778,0.624970310494537,1,1,1,51.9475457184305
"117",0.200530632203445,0.252622702149674,0.536434796130052,0.912132392402273,1,1,1,35.759852830833
"118",0.237907724317629,0.457018957668915,0.93641110699391,0.258952892060624,1,1,1,49.8840875633148
"119",0.989429681913462,0.447007857519202,0.267143272645771,0.282460849124473,1,1,1,63.2262310352363
"120",0.773171615031315,0.249378663562238,0.712911810686346,0.260948119654786,1,1,1,33.1316700909399
"121",0.832486788573442,0.93733522095019,0.0294793642195873,0.923224135998171,1,1,1,162.359255968059
"122",0.651815349158132,0.744242850630544,0.389900858864421,0.566121233220911,1,1,1,103.4354083083
"123",0.826326167322695,0.372507778308354,0.394037990516517,0.665241475801449,1,1,1,50.8807223688307
"124",0.819667579106754,0.995590406423435,0.616659772291314,0.81865735094063,1,1,1,136.426917867104
"125",0.166771119392943,0.345785470238188,0.90430965294363,0.736541802589782,1,1,1,39.431297590316
"126",0.359697432674002,0.185527678885264,0.126105715911835,0.516186501382617,1,1,1,35.3834940945683
"127",0.252840716156643,0.0987132323428523,0.186868331377627,0.494528070734814,1,1,1,26.2488637851679
"128",0.794701322059846,0.782040876108222,0.542803545952775,0.452700668334728,1,1,1,103.185882224999
"129",0.920795311155962,0.516999681454617,0.197078582452377,0.478175544393016,1,1,1,75.2335039370268
"130",0.59697551574558,0.279290827948134,0.89858277047053,0.680098006353946,1,1,1,33.5468162512247
"131",0.519757942681899,0.820085213081911,0.00648918189457618,0.00579347476363182,1,1,1,138.14163903171
"132",0.540520649156533,0.431371653568931,0.443031811193796,0.429813753131311,1,1,1,56.7845989281763
"133",0.354877288738498,0.994929328619037,0.297301165288081,0.944826259928523,1,1,1,155.204202641907
"134",0.438591276549268,0.261449760778341,0.677574034815189,0.107326783454046,1,1,1,34.6492447115046
"135",0.159679655713262,0.603293502234155,0.100017211370869,0.279052186529152,1,1,1,92.5210954049275
"136",0.554151198095642,0.211530006051762,0.522742000179132,0.0287425032060128,1,1,1,32.1122059857675
"137",0.441899777917424,0.47605972613208,0.324891715008998,0.434360964160878,1,1,1,65.5097632028888
"138",0.26073298453819,0.715936232489767,0.134982236369979,0.727041109346319,1,1,1,110.584943529327
"139",0.453131539527094,0.807951674741926,0.508046630591853,0.547412133424077,1,1,1,108.889612840296
"140",0.217435746013653,0.53643235954456,0.96954658271512,0.722811477889773,1,1,1,57.8722792115249
"141",0.694812106310856,0.950695493753301,0.167424658223754,0.274027413940057,1,1,1,154.564057355313
"142",0.0989629674179014,0.65650840139715,0.436835802295245,0.217677586263744,1,1,1,87.6171141043
"143",0.717812639005715,0.152972795448732,0.46105938838562,0.659945510135731,1,1,1,27.7452700382176
"144",0.18923915977939,0.690120408345247,0.646487550676102,0.164599774071248,1,1,1,85.4304891584968
"145",0.737833005635766,0.316198728580493,0.0431986858625896,0.473975108736195,1,1,1,52.1546662703765
"146",0.37394991988549,0.963828700701706,0.0828732915758155,0.8731068685418,1,1,1,164.05503264654
"147",0.952934725222876,0.987503929162631,0.626356068316381,0.938943823791342,1,1,1,134.500067349584
"148",0.0474883522070013,0.0454122798668686,0.481547793709906,0.614817463719519,1,1,1,19.2036294428276
"149",0.607861286442494,0.0241055404732469,0.160235244443174,0.0430534621479455,1,1,1,20.3606421436628
"150",0.161923919683322,0.925327577886637,0.0852723858389072,0.554121363020968,1,1,1,155.255703411174
"151",0.788979411550099,0.977180255438434,0.383995752673363,0.287550970829325,1,1,1,145.772126345297
"152",0.128612419331912,0.859767632324947,0.760222979396349,0.266053021184634,1,1,1,106.860075543803
"153",0.57581492621568,0.922046732327435,0.0702621136722155,0.403731422073906,1,1,1,155.570956676854
"154",0.54712623886764,0.306105230253888,0.217029241604032,0.844834254850866,1,1,1,46.9124509136134
"155",0.274174903926905,0.367040133463452,0.78764164275839,0.178104458680609,1,1,1,43.1376296341502
"156",0.668111726903589,0.622113932468928,0.235762028639438,0.18659266270115,1,1,1,89.880315784348
"157",0.362381037555169,0.322013365939492,0.734155883712228,0.902026887355605,1,1,1,39.5680976464075
