"","","","","","Var1","Var2","Var3","train_QQ_Y"
"1",0.0291221051930916,0.973667603805661,0.514163685215171,0.266358843229245,1,1,1,137.606664479764
"2",0.9532264027372,0.726216242781375,0.978701134714065,0.913753464919282,1,1,1,80.7167454859598
"3",0.506074454378104,0.798604797869921,0.9435016117536,0.698136153278174,1,1,1,91.5487323659971
"4",0.935824084773194,0.950635734790703,0.308216235765722,0.165046450415393,1,1,1,145.109655355136
"5",0.387466018848354,0.761725409827195,0.0233275445911568,0.518620116425445,1,1,1,125.506540369385
"6",0.180498614935204,0.525636533297365,0.291025427721906,0.264940683367895,1,1,1,73.3514530712373
"7",0.109755518009188,0.882933877906762,0.730464488645084,0.71344370259787,1,1,1,111.850067640877
"8",0.911419904616196,0.117228961943183,0.0301101349492092,0.335420349361375,1,1,1,30.0423517122258
"9",0.359922194357496,0.619822393980576,0.754904854689958,0.709322693037102,1,1,1,72.7836347502021
"10",0.100009942970937,0.781911452378845,0.435973705501528,0.96668487553834,1,1,1,107.784733226065
"11",0.968800318397116,0.911641842654208,0.972862563125091,0.645774300477933,1,1,1,107.044458331354
"12",0.364280407194747,0.276916097311769,0.747914245550055,0.596908436075319,1,1,1,35.166281731452
"13",0.418843853626167,0.879881973579759,0.677204464076785,0.888905485406285,1,1,1,113.604198156193
"14",0.527998123614816,0.779413343726192,0.311301513068611,0.739192958639469,1,1,1,113.088714761274
"15",0.799541105108801,0.820534324093023,0.400405625080457,0.468324468552601,1,1,1,115.915112959572
"16",0.621022245083004,0.922567048054189,0.358871407235274,0.513129872204736,1,1,1,136.798253197888
"17",0.741791013278998,0.213103702359367,0.581058550877497,0.641588732639793,1,1,1,31.5472606247391
"18",0.347723784289556,0.94261040392681,0.742945072406437,0.900933809563285,1,1,1,121.167513390801
"19",0.662439371525543,0.557261778023094,0.785755512617761,0.35083921528887,1,1,1,64.1435095347328
"20",0.478451523301192,0.93445534305647,0.867415265010204,0.32334714473458,1,1,1,114.463028060843
"21",0.131497998065315,0.995767011170974,0.192646334286546,0.17660236377269,1,1,1,162.287399651859
"22",0.616762892828556,0.184210578851635,0.911550388172036,0.77576878551743,1,1,1,25.7538114447561
"23",0.0812529749388341,0.968693818440661,0.0976476850721519,0.0879300175223034,1,1,1,163.446437012295
"24",0.733019250213401,0.324724174370058,0.00344011990819126,0.676718026839662,1,1,1,54.3158016727964
"25",0.450828062747605,0.171784103934187,0.952727389563806,0.985847544964636,1,1,1,24.4839794215786
"26",0.163884461355628,0.664800138813443,0.398330283791292,0.427635835134424,1,1,1,90.3458125589771
"27",0.975786055348581,0.939279629131779,0.905889185515698,0.0594011264655273,1,1,1,113.590894140115
"28",0.327409763676114,0.108122304092394,0.707959207770182,0.799288797322661,1,1,1,21.8770711121165
"29",0.726972081977874,0.381322353547439,0.639417228914099,0.343494540718384,1,1,1,47.0765883516201
"30",0.653352286182344,0.51298329710844,0.523958625282394,0.578006374590332,1,1,1,65.0123263060146
"31",0.0917387485341169,0.800960727301426,0.105764947789721,0.123488806737587,1,1,1,128.000277292051
"32",0.0533115478500258,0.857144648588728,0.817975176800974,0.299368673929712,1,1,1,104.290560466842
"33",0.971671148705063,0.0363413608586416,0.933350170624908,0.687089003764559,1,1,1,15.7127139020304
"34",0.822107876709197,0.464432169953361,0.0812327018484939,0.12929119199398,1,1,1,71.3749419396007
"35",0.517521490231156,0.497919900994748,0.0257852278556675,0.979094743994065,1,1,1,78.6112495657344
"36",0.468192118820734,0.959154680456268,0.178972130194306,0.0816045448451769,1,1,1,155.368504946803
"37",0.818360422305996,0.195740294092102,0.382157416860573,0.272155900850194,1,1,1,32.5245959225794
"38",0.688761830702424,0.717793334993767,0.137223981835414,0.828850953270448,1,1,1,110.828416164243
"39",0.334289642175427,0.366246928304899,0.854699410947505,0.716551337025594,1,1,1,42.0763386060099
"40",0.771605023461161,0.133662940493086,0.0505821764294524,0.402290850707795,1,1,1,31.3474952052319
"41",0.747686080331914,0.636133651145501,0.244629078280414,0.865998013644712,1,1,1,91.9101306416218
"42",0.62521321401,0.125772220127983,0.145236891632667,0.293788272263482,1,1,1,29.2226384894784
"43",0.495011885967106,0.388022659108974,0.633870638459921,0.67178975699353,1,1,1,47.9131759528804
"44",0.718953804657795,0.0904703520785552,0.216238830332877,0.788196084689116,1,1,1,25.1981915910827
"45",0.630587695880095,0.898970944843022,0.224932204856304,0.750285441913875,1,1,1,140.336591225832
"46",0.711895396487089,0.332071001619333,0.0858894158143085,0.46388855035766,1,1,1,53.0908811469116
