"","","","","","","Var1","Var2","Var3","train_QQ_Y"
"1",0.0475241262931377,0.871909352717921,0.426352395256981,0.766210130276158,0.500242292368785,1,1,1,21.119960045442
"2",0.996056583710015,0.354990685544908,0.397005529841408,0.11253183381632,0.688604518491775,1,1,1,18.6058463291265
"3",0.332786782458425,0.423776354361325,0.976769429026172,0.373146936763078,0.288815146312118,1,1,1,21.06479502609
"4",0.689992466568947,0.743572311801836,0.0634268081746995,0.805721585033461,0.0220851459540427,1,1,1,23.0271317157894
"5",0.402729346510023,0.103543241787702,0.671695264289156,0.418114971509203,0.801534205023199,1,1,1,15.9608282409608
"6",0.562516241846606,0.660734658595175,0.879008888313547,0.414971725037321,0.790154612343758,2,1,1,24.1287351019712
"7",0.0382142473012209,0.0179167860653251,0.223830377077684,0.193116177571937,0.577662930358201,2,1,1,4.6478669191163
"8",0.301494118757546,0.976526279468089,0.505156400194392,0.213553142128512,0.206694007990882,2,1,1,19.3591822829348
"9",0.904446099884808,0.343341662967578,0.608127825101837,0.72383879898116,0.924584669573232,2,1,1,24.3847115832317
"10",0.741318687424064,0.502474916027859,0.152946621458977,0.935483129043132,0.162897073011845,2,1,1,22.1075251399757
"11",0.983862214209512,0.0157163287047297,0.943195790238678,0.433383857691661,0.969975971058011,3,1,1,18.3907830376956
"12",0.773054192541167,0.288401648728177,0.286757144192234,0.121315475692973,0.337213311204687,3,1,1,11.2679982225359
"13",0.149263716861606,0.487117581069469,0.0111763467546552,0.371823015017435,0.754207116691396,3,1,1,9.08013723233619
"14",0.506557641550899,0.69383133770898,0.557574303681031,0.616132974531502,0.117151997052133,3,1,1,20.1813008006205
"15",0.348133117426187,0.814578804466873,0.760068524768576,0.940525086596608,0.442315109213814,3,1,1,25.9834308404139
"16",0.359503426076844,0.381676870211959,0.576682073855773,0.243243359075859,0.0602902455255389,4,1,1,10.6822781442866
"17",0.577339750574902,0.919537197472528,0.337268085870892,0.97073116088286,0.917269558738917,4,1,1,20.0229729631842
"18",0.0751803995575756,0.707854678947479,0.87437359536998,0.0482261893805116,0.700776548730209,4,1,1,15.9419435221338
"19",0.896054350631312,0.149953900743276,0.786455513443798,0.528996031312272,0.309584315540269,4,1,1,12.7954819921171
"20",0.727367377839983,0.559927170770243,0.157321761734784,0.635419401759282,0.546331516699865,4,1,1,11.7255622700414
"21",0.513523860136047,0.312640428170562,0.164012971520424,0.327888979297131,0.863888450758532,5,1,1,3.6677509700312
"22",0.269970225449651,0.0693092340603471,0.566379799135029,0.00701328772120178,0.550142447743565,5,1,1,3.99821386227084
"23",0.851655688462779,0.600543970055878,0.624584088241681,0.652446105889976,0.752382720680907,5,1,1,11.1596476305166
"24",0.157769425492734,0.964689854066819,0.371395927807316,0.858697420125827,0.0217359820380807,5,1,1,20.4723969287202
"25",0.700993982190266,0.542499770736322,0.931903792219236,0.51432794732973,0.358714453224093,5,1,1,13.5144945433591
"26",0.477718669408932,0.688811619812623,0.148227802012116,0.971683515841141,0.555962856393307,6,1,1,13.6959513599407
"27",0.820959918666631,0.834170640958473,0.50325206448324,0.615359607851133,0.914766236022115,6,1,1,12.1424305957953
"28",0.230948594724759,0.320219083037227,0.91720982962288,0.415532073751092,0.14498786800541,6,1,1,14.3811119443838
"29",0.174785859882832,0.41117963148281,0.245256827771664,0.0852306496351957,0.711182476906106,6,1,1,5.80508392887353
"30",0.62087759389542,0.0822208838537335,0.689494313439354,0.220608353894204,0.272957833297551,6,1,1,4.60743132297943
"31",0.237830279627815,0.907361861597747,0.426865745242685,0.396657381113619,0.42744153086096,7,1,1,16.2507514372223
"32",0.75796390674077,0.550180201465264,0.244582746271044,0.524953051563352,0.0196912310551852,7,1,1,11.4711050387997
"33",0.437570690596476,0.606926023634151,0.133166902279481,0.0375630267895758,0.674374812049791,7,1,1,6.75231395725204
"34",0.0571588824037462,0.0080672977026552,0.92708805911243,0.617367286607623,0.241309609264135,7,1,1,15.2474694194588
"35",0.909847818454728,0.214890212286264,0.766232368163764,0.845741814142093,0.994759570620954,7,1,1,15.8211503530654
"36",0.776017193449661,0.810880850302055,0.722480196226388,0.479918533051386,0.122584703192115,8,1,1,22.7993249640895
"37",0.0811313295736909,0.515450068050995,0.371543850982562,0.39866880979389,0.850991094764322,8,1,1,13.0220450342762
"38",0.806165523035452,0.156239357497543,0.889479968836531,0.96315702307038,0.38472535898909,8,1,1,22.908358560276
"39",0.269414987927303,0.78273145663552,0.407163946609944,0.797338875429705,0.617388282716274,8,1,1,20.5124931506938
"40",0.493121164524928,0.285311500774696,0.182511862646788,0.0307676401454955,0.495062995702028,8,1,1,7.59703731563087
"41",0.650592523394153,0.190464450325817,0.633689251542091,0.738432299299166,0.503069335641339,9,1,1,21.0296875292883
"42",0.820202434808016,0.424583523813635,0.390264066588134,0.868422363093123,0.0847033084370196,9,1,1,23.7094191573949
"43",0.39878392117098,0.649898567888886,0.581420353148133,0.022244310611859,0.85930060329847,9,1,1,15.7998162799854
"44",0.00473510283045471,0.368841952178627,0.812843076651916,0.392503413138911,0.715687402989715,9,1,1,15.7781867684967
"45",0.528745450638235,0.869661504356191,0.17977585690096,0.408890508813784,0.366825210908428,9,1,1,18.9411232573193
"46",0.14640497379005,0.112317705946043,0.346570265898481,0.322842052020133,0.0923390456009656,10,1,1,9.28134997654706
"47",0.825289246672764,0.831097383191809,0.184965690085664,0.486658071633428,0.739528759615496,10,1,1,23.2801039158367
"48",0.209335593413562,0.344471907056868,0.573520260117948,0.796440691919997,0.441443070722744,10,1,1,19.2376845250838
"49",0.483807554608211,0.689015606185421,0.88911205586046,0.90039597558789,0.353829101007432,10,1,1,29.6233119224198
"50",0.754907374735922,0.519599702069536,0.745545862102881,0.0481805743649602,0.875156699912623,10,1,1,20.682335132733
"51",0.0347730302717537,0.197387887816876,0.088442462682724,0.411061679013073,0.855862277699634,1,2,1,6.93593748712881
"52",0.907150132860988,0.214836309896782,0.961518200021237,0.301195850549266,0.383879485726356,1,2,1,22.4140230365732
"53",0.568082377081737,0.922110567986965,0.227583882492036,0.109236236289144,0.409162097191438,1,2,1,17.6156735050573
"54",0.345267185522243,0.445276181958616,0.791482962248847,0.891411826992407,0.693723269412294,1,2,1,23.4422412636611
"55",0.618805395718664,0.660545553592965,0.41832734872587,0.67845725286752,0.078225038619712,1,2,1,22.337099601006
"56",0.158296072436497,0.896706484118477,0.374553580628708,0.476645861566067,0.654337935196236,2,2,1,17.2839671289081
