"","","","","Var1","Var2","Var3","train_QQ_Y"
"1",0.0599180533865001,0.825628530532122,0.104164719437249,1,1,1,391.877994695817
"2",0.189034866224974,0.643299759933725,0.831247340865666,1,1,1,525.721499595396
"3",0.952846603818471,0.591105992165394,0.45834849224193,1,1,1,579.8611835555
"4",0.886857223112602,0.813678077666555,0.41417340499931,1,1,1,562.979741773996
"5",0.222204956593923,0.168271946512396,0.286861843903316,1,1,1,424.938570870454
"6",0.26453780773445,0.38213335989858,0.808144912255229,1,1,1,527.313079179766
"7",0.478477109487867,0.920699951081769,0.448613736100961,1,1,1,515.396692810309
"8",0.158027151435381,0.94359575798153,0.945109054964269,1,1,1,517.385486641461
"9",0.513594811434159,0.123518677736865,0.468855492428411,1,1,1,491.812766388488
"10",0.836500935757067,0.74980293745175,0.962698324884987,1,1,1,623.441201230352
"11",0.755363249547081,0.289396487539634,0.323977972019929,1,1,1,522.712137384195
"12",0.865044304680778,0.360995421842672,0.51313763418817,1,1,1,569.172331435098
"13",0.828562873913906,0.928182466744911,0.0993366619828157,1,1,1,497.436061249656
"14",0.62002245186246,0.351283534592949,0.0768541634466965,1,1,1,469.838716508582
"15",0.367806161319604,0.0997419787419494,0.606175902438117,1,1,1,484.651224391304
"16",0.763384636793053,0.229278867078247,0.954498062247876,1,1,1,591.771170754057
"17",0.938377702662256,0.294853900515009,0.98440507643274,1,1,1,618.094236840695
"18",0.60477914596675,0.897606237008004,0.134366829486098,1,1,1,481.338727267054
"19",0.361831031183246,0.0447865527367685,0.329410596259404,1,1,1,433.764791863936
"20",0.923110228877049,0.224401778740576,0.0929524988809135,1,1,1,489.060010902721
"21",0.413213070296915,0.214544334645616,0.755310858922312,1,1,1,527.090361640093
"22",0.0249122254969552,0.671906130685238,0.0282418141991366,1,1,1,375.644003810314
"23",0.328649216269841,0.684075041565811,0.144173555738525,1,1,1,452.412459990169
"24",0.595802556010894,0.060675384758506,0.715514980802545,1,1,1,522.83315199827
"25",0.0980539999424946,0.106164910667576,0.0637297689309344,1,1,1,351.608540416628
"26",0.0514756740664598,0.461811098215403,0.0510233427467756,1,1,1,381.632182872794
"27",0.31986220645369,0.610974418532569,0.522720699378988,1,1,1,512.687286376385
"28",0.19770656669396,0.94586878003669,0.913553778702626,1,1,1,521.896389067284
