"","","","","Var1","Var2","Var3","train_QQ_Y"
"1",0.121723058576463,0.0650932745740283,0.348105463986285,1,1,1,399.058422944349
"2",0.362224819458788,0.812982071539154,0.335991811801214,1,1,1,486.575106107876
"3",0.104866829327075,0.463071875505848,0.73531518960488,1,1,1,496.646848200102
"4",0.907878124576528,0.509312037825584,0.328184087816626,1,1,1,554.395900837322
"5",0.534805698344717,0.63108147664927,0.603539872921538,1,1,1,555.404960322574
"6",0.854395392023725,0.701043004050152,0.188243714630371,1,1,1,526.8130625294
"7",0.392300629860256,0.227871182408417,0.728670245355461,1,1,1,522.924560376456
"8",0.463612968155649,0.188423638875829,0.950946089922218,1,1,1,548.43867865704
"9",0.275577988837613,0.935375045964029,0.533335259772139,1,1,1,494.760948807546
"10",0.962749074242311,0.0231077222758904,0.772847205701983,1,1,1,558.739459672917
"11",0.697939352386165,0.848021578247426,0.757415696708486,1,1,1,586.421111574635
"12",0.0570991952880286,0.493848424245371,0.0182283211068716,1,1,1,377.808736476501
"13",0.271265773213236,0.808904380139429,0.923081687201047,1,1,1,543.278767481176
"14",0.729462207576726,0.0316653148818295,0.664820196401561,1,1,1,527.251576173998
"15",0.549316950635985,0.376392113546608,0.12837135580834,1,1,1,472.759774257372
"16",0.231141577181406,0.392550287973136,0.764098249152303,1,1,1,517.993622124928
"17",0.96547563838074,0.0419558196840808,0.089130195240723,1,1,1,461.304904727844
"18",0.412255001753801,0.686575120367343,0.886431727558374,1,1,1,567.086318595419
"19",0.617397276554257,0.752924062343082,0.769202404648531,1,1,1,582.461943889342
"20",0.11665246747667,0.838892640651902,0.782224620954366,1,1,1,501.391346672464
"21",0.565861195171019,0.514963537128642,0.0375565993844066,1,1,1,465.786081292336
"22",0.732807139368961,0.441311845646706,0.970053621244151,1,1,1,610.758119961073
"23",0.0939519282663241,0.183981256684056,0.0108651797659695,1,1,1,353.165295999048
"24",0.716556447161129,0.854788052896038,0.350902933757752,1,1,1,534.384515282909
"25",0.251282108942978,0.881305784975411,0.150993834791007,1,1,1,432.627770355781
"26",0.570653148847632,0.163734025156591,0.330045599208679,1,1,1,484.785789965436
"27",0.0877659525012132,0.256924501509639,0.282287742290646,1,1,1,412.12343902658
"28",0.430006570992991,0.358317333174637,0.28759770491044,1,1,1,482.528422470112
"29",0.282351518773939,0.0483418312575668,0.256328624462476,1,1,1,409.275585200015
"30",0.558462034002878,0.00246668482781388,0.848632344973739,1,1,1,520.136231402755
"31",0.457484593595145,0.407187355951173,0.956583731481805,1,1,1,572.589160233245
"32",0.298149989617523,0.430168048305204,0.42402852723375,1,1,1,488.997588010349
"33",0.510145424274961,0.599508712789975,0.825298848256934,1,1,1,576.387655662477
"34",0.837531902447809,0.474861497721868,0.589879795999732,1,1,1,584.762869173728
"35",0.39604118261952,0.619820993433241,0.536448138146661,1,1,1,526.645000491889
"36",0.95381124468171,0.261690081001725,0.730864121911582,1,1,1,592.541886827117
"37",0.889807829426136,0.423213136207778,0.230944459671155,1,1,1,532.030223718356
"38",0.607649290651316,0.488573860056931,0.568006183870602,1,1,1,557.55133214541
"39",0.820513444149401,0.767990623327205,0.323001070931787,1,1,1,544.656887789748
"40",0.723706483723363,0.590646145379869,0.654858080215054,1,1,1,584.595890952587
