"","","","","Var1","Var2","Var3","train_QQ_Y"
"1",0.367867462678114,0.692013542217901,0.105471799211809,1,1,1,451.29587019544
"2",0.749159666761989,0.634651533312863,0.520122958903667,1,1,1,570.193576117751
"3",0.325937536283163,0.969267834749771,0.437898934559198,1,1,1,487.418244517459
"4",0.799089612392709,0.0893461884965654,0.208909096340649,1,1,1,477.753292309198
"5",0.917560350336134,0.544978637689492,0.854068587743677,1,1,1,623.052208149627
"6",0.217540250892052,0.0930054785707034,0.562843370829942,1,1,1,452.831779860317
"7",0.237355596921407,0.334249317762442,0.499983926287387,1,1,1,481.772177275035
"8",0.57258544852375,0.823850159903523,0.11413017032668,1,1,1,477.534752475898
"9",0.147250347380759,0.361847491314402,0.479686779916519,1,1,1,465.393087796792
"10",0.483678748334059,0.125438086357899,0.139790116396034,1,1,1,433.606143188393
"11",0.891523103599902,0.750916356972884,0.92195126590319,1,1,1,625.118769459484
"12",0.396730691525154,0.390162471584044,0.791040318126325,1,1,1,547.711841168775
"13",0.0428547618456651,0.251640247228788,0.481738252455834,1,1,1,433.765749008865
"14",0.0086362190451473,0.660296775951283,0.122774013752351,1,1,1,390.740208570193
"15",0.156729246637551,0.263381699229358,0.667215485671768,1,1,1,480.86718105315
"16",0.557499565363396,0.930581415063934,0.232537771005882,1,1,1,490.903383530067
"17",0.551402464965358,0.555013309965143,0.636090914042434,1,1,1,561.003386934293
"18",0.0685740190022625,0.848284114015987,0.361662401314825,1,1,1,437.179242129702
"19",0.935066027881112,0.302778957004193,0.914851703690365,1,1,1,613.378218618412
"20",0.79183556244825,0.194108646953246,0.935892425165512,1,1,1,588.194358087314
"21",0.610075721301837,0.539758190759458,0.836731413285015,1,1,1,589.651547298255
"22",0.58888402267592,0.37361452992307,0.965188791612163,1,1,1,588.52566352826
"23",0.0827917736687232,0.569465254680254,0.22809010795434,1,1,1,424.141444557026
"24",0.996818498220528,0.996792642499786,0.410149077926762,1,1,1,560.073778070039
"25",0.0778711333987303,0.438541200933978,0.87755037526018,1,1,1,503.89887493903
"26",0.390974767702864,0.248326082176063,0.152933476341423,1,1,1,440.753592504102
"27",0.309569253139198,0.749407536716899,0.0223818867292721,1,1,1,424.213520611568
"28",0.478882339276606,0.834755886682542,0.511605308002327,1,1,1,529.371678336208
"29",0.415776074607857,0.0645136472966988,0.425188731665257,1,1,1,460.764068313857
"30",0.179923740074737,0.165283628926845,0.605423537908355,1,1,1,463.728736291868
"31",0.976985372847412,0.123097175520379,0.983268573695095,1,1,1,596.392530307928
"32",0.762920522575732,0.874194898164133,0.675857345556142,1,1,1,583.019851388941
