"","","","","Var1","Var2","Var3","train_QQ_Y"
"1",0.00062986621633172,0.608379742925754,0.990672417007154,1,1,1,503.124811919552
"2",0.675418718693545,0.161870363098569,0.775463643671246,1,1,1,556.306479051083
"3",0.838900729613379,0.183041105617303,0.358442649299977,1,1,1,522.199487419029
"4",0.860529643541668,0.291063474783441,0.856133956325939,1,1,1,600.737949306686
"5",0.190908448104747,0.62802096944768,0.51828077931772,1,1,1,489.969769834786
"6",0.382099736938253,0.284325961498544,0.83614184279344,1,1,1,539.335368322746
"7",0.104704533114564,0.913110898793675,0.874939312828938,1,1,1,503.589899481904
"8",0.592748025750043,0.795429219024954,0.438646951115225,1,1,1,536.193368537616
"9",0.620587080090772,0.444412243022816,0.545345718640601,1,1,1,553.880319915374
"10",0.63887565722107,0.511245695527177,0.207037657101173,1,1,1,506.520197102614
"11",0.494295032812515,0.353343173394678,0.0217358253861312,1,1,1,442.692962192877
"12",0.788624703547684,0.963283611317165,0.638197399915662,1,1,1,575.69283576195
"13",0.612666390294908,0.374360668302979,0.14963588003302,1,1,1,484.678271398324
"14",0.112845012968173,0.207494873990072,0.275832599174464,1,1,1,409.082509472051
"15",0.210833053989336,0.134834210581612,0.826711615504464,1,1,1,488.613441595204
"16",0.775774521140847,0.307971546966583,0.618088847943582,1,1,1,569.128150577699
"17",0.703489083122695,0.736508114670869,0.52077433747123,1,1,1,563.401362384532
"18",0.289591331841657,0.304135942670982,0.109027571605984,1,1,1,422.999983885852
"19",0.169809509804472,0.409209922933951,0.841706825527363,1,1,1,515.899541131676
"20",0.245709629405756,0.70169476554147,0.765363252680981,1,1,1,528.323396155863
"21",0.875718495647889,0.939674102375284,0.540922581589548,1,1,1,572.933374401151
"22",0.74837430538726,0.740463212045142,0.72116587710334,1,1,1,592.808093480322
"23",0.829344850493362,0.831498585391091,0.666185224830406,1,1,1,590.762660896557
"24",0.888073333682259,0.853665681491839,0.373573323579039,1,1,1,554.771359971889
"25",0.797000489911297,0.820413618896855,0.845845927412156,1,1,1,606.924908433581
"26",0.708804091298953,0.805034603216918,0.497524943233002,1,1,1,558.046160609015
"27",0.856996875533368,0.0274477544007823,0.575104948030785,1,1,1,527.986506262129
"28",0.968826613859273,0.247584891548613,0.0764213953271974,1,1,1,492.553259968336
"29",0.642211208106019,0.213615057583665,0.959002629680326,1,1,1,576.401039447259
"30",0.912986711061094,0.56070514900377,0.23805231344304,1,1,1,541.088359119038
"31",0.820816128982697,0.273439004551619,0.181589530654019,1,1,1,502.882756135831
