"","","","","Var1","Var2","Var3","train_QQ_Y"
"1",0.37291794759105,0.380162156003062,0.938472725118045,1,1,1,556.296263104473
"2",0.142364821617957,0.26832844557357,0.405609514542157,1,1,1,443.587149829393
"3",0.796178089949535,0.752397027205443,0.38635923109483,1,1,1,552.965263035549
"4",0.684053845754825,0.54628721376881,0.113530615571653,1,1,1,495.783659161571
"5",0.334110509522725,0.0899601819645613,0.735604368384229,1,1,1,492.57089599854
"6",0.812149010009598,0.330023885220289,0.987459578514099,1,1,1,611.079079099626
"7",0.479185036667623,0.597988395468565,0.726294913282618,1,1,1,561.991971199272
"8",0.19775569603662,0.0226439510681666,0.81007488397765,1,1,1,464.335267643248
"9",0.837095338824438,0.177709581733216,0.972000828809105,1,1,1,592.81481799399
"10",0.429734022408957,0.224026130134007,0.905300407181494,1,1,1,544.949120352498
"11",0.822076151947258,0.273392350641079,0.834669359800173,1,1,1,593.139272529214
"12",0.818943962516496,0.370726703666151,0.427471019842196,1,1,1,553.470726032796
"13",0.171002998363692,0.887125472892076,0.240385310738347,1,1,1,434.060899708011
"14",0.507098324474646,0.388044196257833,0.77293748980388,1,1,1,561.867029896648
"15",0.335953841140727,0.714610851270845,0.626413436684525,1,1,1,527.427751542088
"16",0.296438880432397,0.278600723007694,0.448479719590396,1,1,1,478.329085481097
"17",0.0615292893373407,0.0407577314670198,0.686773632309632,1,1,1,429.500818016908
"18",0.85250028290553,0.359034745343961,0.914826024022186,1,1,1,612.065741726109
"19",0.740424381213961,0.734091998484218,0.546043402462965,1,1,1,570.92107076452
"20",0.257175763107371,0.165776520565851,0.317804060615599,1,1,1,435.737914267569
"21",0.10356881919899,0.316263786661439,0.676136102426099,1,1,1,478.125443116121
"22",0.319721798202954,0.949345709192567,0.48317386374576,1,1,1,494.256652942844
"23",0.56501576247043,0.0800882172468118,0.477719153636135,1,1,1,492.365061113605
"24",0.000413192881969735,0.0929989671090152,0.356827970340382,1,1,1,382.029593203725
"25",0.36050785272615,0.219036305869231,0.196644524191506,1,1,1,439.946968373788
"26",0.00771423057187349,0.802370814093156,0.210223358272342,1,1,1,402.156871762155
"27",0.0361303086171392,0.633937041263562,0.578526052407688,1,1,1,468.884178903855
"28",0.785333876725053,0.989796884465031,0.267879085839959,1,1,1,519.623896141655
"29",0.191187696551206,0.174717858355725,0.867740474810125,1,1,1,495.261446228393
"30",0.900458581226412,0.4555165756715,0.00793782226974145,1,1,1,493.17277142855
"31",0.0973793795751408,0.465843837981811,0.600202406102326,1,1,1,479.62190208341
"32",0.520805131414672,0.931221511542099,0.876428244517883,1,1,1,570.800452035
"33",0.0465866510861088,0.42260520629352,0.52935523913824,1,1,1,457.981629993811
"34",0.544103969421703,0.859764061496826,0.208727963358397,1,1,1,489.155598616226
"35",0.559613322428195,0.813254121771315,0.25074122887454,1,1,1,500.967204794042
"36",0.599947245311923,0.69132518703118,0.522504066028632,1,1,1,552.536064255711
"37",0.930351913194172,0.671654759648954,0.172272791423602,1,1,1,530.951265255846
"38",0.394872458745958,0.312905960583594,0.471108430885943,1,1,1,501.281044489435
"39",0.405033571742242,0.63682055708603,0.68169220498763,1,1,1,546.099507802723
"40",0.175479531433666,0.137140896825586,0.410956951248227,1,1,1,431.416873023836
"41",0.600093837076565,0.769822917178972,0.132220701428596,1,1,1,486.871207903296
"42",0.0536109662777744,0.719524270934053,0.898727097907104,1,1,1,505.004418295084
"43",0.867724016144639,0.75829840538092,0.920354918786325,1,1,1,622.657810741404
"44",0.12917805379373,0.834647487739567,0.177246811261866,1,1,1,418.101502478147
"45",0.346429913139436,0.882424990521977,0.00087033323245123,1,1,1,419.536951298149
"46",0.841211740303552,0.195740197120467,0.274539065524004,1,1,1,510.563241703916
"47",0.673209961287212,0.526296625779942,0.964601703940425,1,1,1,607.571978408135
"48",0.739391075242311,0.250634716612985,0.103490256494842,1,1,1,477.388394340918
"49",0.424845705047483,0.184880136556458,0.819403653716436,1,1,1,530.891446005317
"50",0.937868725784356,0.1562228689529,0.418570404918864,1,1,1,535.774893244003
"51",0.800174879770493,0.516150924812537,0.968684647068148,1,1,1,621.118182269105
"52",0.292915650387295,0.556928223039722,0.647341773648514,1,1,1,523.594609123051
"53",0.572536018198589,0.929623873071978,0.0779859261924867,1,1,1,464.610275085595
"54",0.329124154533492,0.00129646497662179,0.706431163409725,1,1,1,471.749315962399
"55",0.562961861613439,0.839344276288757,0.87272174363723,1,1,1,581.488109766693
"56",0.380780873034382,0.658069296081085,0.124269518904621,1,1,1,457.402799018242
"57",0.991961996585596,0.0324372361204587,0.398307940205559,1,1,1,514.777478756503
"58",0.793216511505889,0.575385304299416,0.321659544529393,1,1,1,544.583053222923
"59",0.808016821617493,0.00856260062428191,0.373736725799972,1,1,1,490.87227492363
"60",0.945841414571041,0.417035883750068,0.485352214802988,1,1,1,576.47320522858
"61",0.584675461302977,0.190288652303861,0.672459352066508,1,1,1,538.427536906853
"62",0.783898828413803,0.707934945095331,0.86494833494653,1,1,1,611.630251229414
"63",0.375851634608116,0.0986623761581723,0.690660402389476,1,1,1,495.801961841249
"64",0.514707600403344,0.112477191275684,0.46771203404176,1,1,1,489.910135370157
"65",0.265681422491325,0.99387320052716,0.537128707080847,1,1,1,489.828186214989
"66",0.548582756167743,0.797174065565923,0.450632210164331,1,1,1,532.132406105058
"67",0.754463584689656,0.540634045342449,0.0251375355815981,1,1,1,486.30065678736
"68",0.765860899375984,0.413784449234372,0.423237768937834,1,1,1,550.969475839782
"69",0.847999351083999,0.590087866155664,0.431219230758725,1,1,1,567.073647000779
"70",0.112919180147583,0.724520860874327,0.509383426517015,1,1,1,472.827930222576
"71",0.342685661152937,0.0113028403359931,0.328259322647937,1,1,1,424.029518342205
"72",0.460046534189023,0.897473186927382,0.554391275055241,1,1,1,528.927009749852
"73",0.154299234510399,0.740322510789847,0.932319058339344,1,1,1,526.144881475416
"74",0.655797303746222,0.508569323841948,0.763211983427173,1,1,1,587.027989316057
"75",0.134226655238308,0.128323252275586,0.826527203852311,1,1,1,473.615237785465
"76",0.279340266933432,0.354409939270699,0.26146816977649,1,1,1,453.795348695314
"77",0.0841001648211386,0.255291916213464,0.953785438966006,1,1,1,493.888373065639
"78",0.0743554673262406,0.974112109631533,0.556911892443895,1,1,1,459.02293116792
"79",0.447219700813293,0.295790940679144,0.30231097357464,1,1,1,481.124874445002
"80",0.011518264093902,0.571263573197648,0.0986473628156818,1,1,1,386.656795041081
"81",0.270526279259939,0.605372570473701,0.158271332273725,1,1,1,445.945608703616
"82",0.588452282553771,0.616465385955526,0.615949643370695,1,1,1,564.020404950328
"83",0.722950906924671,0.514954111833358,0.141232034583809,1,1,1,504.377323276014
"84",0.167373186515179,0.678807664843043,0.639991181580117,1,1,1,500.89850144951
"85",0.998426022779895,0.871500338221667,0.369701934067998,1,1,1,561.751394410438
"86",0.734305888946401,0.922964076594217,0.0194964857038576,1,1,1,472.805396386356
"87",0.0686477819585707,0.144971993311774,0.836759946753737,1,1,1,464.917019397649
"88",0.668073817093391,0.788674620761303,0.845327644561185,1,1,1,594.500089492114
"89",0.289354205915006,0.942314274907112,0.344509416058427,1,1,1,468.700929214175
"90",0.183558756912826,0.470725345519604,0.513801364881219,1,1,1,484.407504361965
"91",0.0248104297346435,0.365508062338922,0.375525786017533,1,1,1,426.763199532785
"92",0.679284087506821,0.524578541109804,0.117316776871448,1,1,1,495.35220513341
"93",0.0917052121262532,0.287431980629917,0.062301081661135,1,1,1,376.730579091757
"94",0.499494977931026,0.0283820854034275,0.943414077130146,1,1,1,525.223898532582
"95",0.159152046693489,0.460011466082651,0.757467965695541,1,1,1,508.915302226511
"96",0.459201277232496,0.561101140558021,0.441392987979343,1,1,1,522.118151383203
"97",0.397460682797246,0.404522576566087,0.404926498255227,1,1,1,500.20515395324
"98",0.762104503004812,0.227351973655168,0.339385114697507,1,1,1,518.046278653938
"99",0.635443387654377,0.481823301082477,0.715050854251022,1,1,1,578.35131047826
"100",0.205885365725262,0.453808846895117,0.193087445005076,1,1,1,436.520011117729
