"","","","","Var1","Var2","Var3","train_QQ_Y"
"1",0.196549276873702,0.931397233428434,0.178223199774511,1,1,1,424.955146299349
"2",0.651381591483951,0.0610382451722398,0.311339965064544,1,1,1,474.056965566096
"3",0.495044870990096,0.618638002990047,0.163598044236423,1,1,1,481.815847382533
"4",0.278271596583072,0.947609600508586,0.749803871487966,1,1,1,520.465604107782
"5",0.934044468250358,0.0766866873134859,0.92058030611719,1,1,1,580.14694186994
"6",0.894805068944115,0.411087665585801,0.75339897912927,1,1,1,604.970199115526
"7",0.22412225815584,0.850156450951472,0.399100878561148,1,1,1,471.569980765189
"8",0.37812176756328,0.504833283600165,0.560407998036826,1,1,1,524.928931069372
"9",0.722026586546563,0.976557342422893,0.711286461306736,1,1,1,576.341338396247
"10",0.0123633071186487,0.00700671068625525,0.521008576097665,1,1,1,392.469506461628
"11",0.663982488344191,0.873855275266105,0.0345362855040003,1,1,1,470.827592570648
"12",0.594940064095426,0.401794395358302,0.930586923063966,1,1,1,588.892059632558
"13",0.636864474508911,0.664657678570366,0.384119699723087,1,1,1,537.339343092931
"14",0.983905920644756,0.0658865764341317,0.902333018309437,1,1,1,580.429951356184
"15",0.164000679989113,0.33695324633969,0.846107762904139,1,1,1,509.053569735444
"16",0.108574062124826,0.199626553681446,0.595056268684566,1,1,1,454.470778796334
"17",0.886844526065979,0.505301511585712,0.0299475393467583,1,1,1,498.706144008375
"18",0.244211181077408,0.315967894452624,0.0765739684260916,1,1,1,410.390236517773
"19",0.79860651385854,0.602709791356465,0.16992184685776,1,1,1,519.187137437355
"20",0.205942123798886,0.670096983449766,0.663019628077745,1,1,1,510.707960698807
"21",0.411811172995949,0.669565368716139,0.677249342094874,1,1,1,546.288084786034
"22",0.111528681862401,0.635268504912965,0.704634567083558,1,1,1,498.544559489247
"23",0.293634812213713,0.696278353643138,0.607119231913239,1,1,1,518.544258924592
"24",0.539797438598471,0.703142028001603,0.129054969506105,1,1,1,480.568671284949
"25",0.773568275463767,0.646578299922403,0.70847139434074,1,1,1,596.004049755222
"26",0.39173401774955,0.59582614003215,0.217421812757384,1,1,1,476.148160970567
"27",0.560714546414092,0.643491885967087,0.973445810261182,1,1,1,595.620401802638
"28",0.457918564558495,0.25866271423758,0.9424421148689,1,1,1,556.68362297706
"29",0.308691202028422,0.878406520850258,0.0944803422305267,1,1,1,431.899634775904
"30",0.605246782876784,0.821306675535161,0.554019206294324,1,1,1,552.733067909318
"31",0.644597160512349,0.766048992524156,0.624895159134176,1,1,1,569.051844899042
"32",0.943801755263703,0.131310721714981,0.584898821465904,1,1,1,555.365991980954
"33",0.156787122827955,0.434165670447983,0.196052559957607,1,1,1,427.021426418564
"34",0.193361454069382,0.115043433157261,0.914889005909208,1,1,1,489.909021272471
"35",0.97836048146477,0.228979687235551,0.101069928952493,1,1,1,495.46984904173
"36",0.36930064639193,0.0713245151110459,0.0223720831912942,1,1,1,384.443182258835
"37",0.781619352905545,0.883468887795461,0.377513102688827,1,1,1,543.798686356728
"38",0.0414680988178588,0.454236783389933,0.871798832087079,1,1,1,497.264889984632
"39",0.174640195181128,0.558075066864258,0.826200294272276,1,1,1,522.142866338519
"40",0.287484682621434,0.54974866759032,0.988823599666357,1,1,1,555.110920603068
"41",0.401316530524055,0.610456049597124,0.968427951346384,1,1,1,572.637225956256
"42",0.741455661571818,0.0376597692852374,0.0582968215097208,1,1,1,434.299733628793
"43",0.567001763854642,0.587011571767507,0.343576423142804,1,1,1,522.295090734213
"44",0.649727490262594,0.365103994730162,0.775546333671082,1,1,1,578.599810730126
"45",0.258266516270814,0.0560135397082195,0.996042276039952,1,1,1,496.816426183883
"46",0.718500988059677,0.937441449249163,0.642361885698047,1,1,1,570.517993850894
"47",0.303366440375103,0.68193999803625,0.860780457342044,1,1,1,547.656930651766
"48",0.212569231557427,0.473842540431069,0.0718462160183117,1,1,1,416.224219313029
"49",0.323461145849433,0.924198027491802,0.715384330034722,1,1,1,525.739527856017
"50",0.432485129350098,0.420451688359026,0.443904846714577,1,1,1,512.481128810692
"51",0.999658469812712,0.744496232066303,0.735128798326477,1,1,1,616.173363521114
"52",0.526863820804283,0.790365907020168,0.730840389952064,1,1,1,565.172035253979
"53",0.479432092024945,0.856608722071396,0.513462314037606,1,1,1,528.538550522328
"54",0.990229104420869,0.0920341869338881,0.823630411609774,1,1,1,578.629780553105
"55",0.587125198658323,0.14786565811839,0.418847210583044,1,1,1,498.263801004467
"56",0.679365893709473,0.489309248102363,0.413864402378676,1,1,1,544.454541240875
